timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,clustersHealthy,clustersDegraded,clustersCritical,actionsReinforce,actionsDisband,actionsClusterDoNothing,cycleS1Cluster,cycleS2Cluster,qClusterDoNothing,qReinforce,qDisband
170,0.990261,0.984,0.386063,0.00580136,0.40253,0.72517,0.251219,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
175,0.99026,0.984,0.386685,0.00581653,0.394574,0.727066,0.259382,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
180,0.990259,0.984,0.387507,0.0058317,0.391535,0.728962,0.262531,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
185,0.990259,0.984,0.388403,0.00584687,0.390307,0.730858,0.263823,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
190,0.990259,0.984,0.389331,0.00586204,0.389845,0.732754,0.264325,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
195,0.990259,0.984,0.390275,0.0058772,0.389781,0.73465,0.264413,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
200,0.990259,0.984,0.39123,0.00589237,0.389972,0.736546,0.264236,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
205,0.99027,0.984,0.392193,0.00590754,0.390368,0.738442,0.263865,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
210,0.990261,0.984,0.393162,0.00592271,0.390871,0.740338,0.263344,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
215,0.990259,0.984,0.394136,0.00593788,0.391499,0.742234,0.262703,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
220,0.990259,0.984,0.395113,0.00595304,0.392224,0.74413,0.261965,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
225,0.990259,0.984,0.396094,0.00596821,0.393024,0.746026,0.261152,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
230,0.990259,0.984,0.397077,0.00598338,0.39388,0.747922,0.260277,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
235,0.990261,0.984,0.398062,0.00599855,0.394786,0.749818,0.259355,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
240,0.989502,0.984,0.399048,0.00601372,0.394243,0.751714,0.258394,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
245,0.990259,0.984,0.400036,0.00602888,0.396689,0.75361,0.257403,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
250,0.99026,0.984,0.401024,0.00604405,0.397682,0.755506,0.256389,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
255,0.990259,0.984,0.402014,0.00605922,0.398689,0.757402,0.255357,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
260,0.990259,0.984,0.403003,0.00607439,0.39971,0.759298,0.254309,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
265,0.990258,0.984,0.403994,0.00608956,0.400742,0.761194,0.253251,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
270,0.990272,0.984,0.404984,0.00610472,0.401811,0.76309,0.252184,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
275,0.990259,0.984,0.405975,0.00611989,0.402833,0.764986,0.251109,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
280,0.990259,0.984,0.406967,0.00613506,0.403886,0.766882,0.250029,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
285,0.990259,0.984,0.407958,0.00615023,0.404945,0.768778,0.248945,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
290,0.990259,0.984,0.408949,0.0061654,0.406005,0.770674,0.247858,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
295,0.990259,0.984,0.409941,0.00618056,0.407068,0.77257,0.246768,0,0,0,0,0,0,0,24.4273,33.1974,65.3389,20,0,0,0,0,0,0,0,27.5898,30.9618,16.6531
