timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,clustersHealthy,clustersDegraded,clustersCritical,actionsReinforce,actionsDisband,actionsClusterDoNothing,cycleS1Cluster,cycleS2Cluster,qClusterDoNothing,qReinforce,qDisband
170,0.996513,1,0.394145,0.00634056,0.45489,0.720518,0.229857,0,0,0,0,0,0,0,5.05193,31.1437,10.3356,22,0,0,0,0,0,0,0,7.44827,18.4767,3.32114
175,0.996512,1,0.394766,0.00635753,0.447219,0.722446,0.237655,0,0,0,0,0,0,0,5.05193,31.1437,10.3356,22,0,0,0,0,0,0,0,7.44827,18.4767,3.32114
180,0.996512,1,0.395534,0.00637449,0.442824,0.724374,0.24211,0,0,0,0,0,0,0,5.05193,31.1437,10.3356,22,0,0,0,0,0,0,0,7.44827,18.4767,3.32114
185,0.996512,1,0.396387,0.00639146,0.44031,0.726302,0.244648,0,0,0,0,0,0,0,5.05193,31.1437,10.3356,22,0,0,0,0,0,0,0,7.44827,18.4767,3.32114
190,0.996511,1,0.397287,0.00640842,0.438883,0.72823,0.246083,0,0,0,0,0,0,0,5.05193,31.1437,10.3356,22,0,0,0,0,0,0,0,7.44827,18.4767,3.32114
195,0.996512,1,0.398218,0.00642539,0.438122,0.730158,0.246847,0,0,0,0,0,0,0,5.05193,31.1437,10.3356,22,0,0,0,0,0,0,0,7.44827,18.4767,3.32114
200,0.996511,1,0.399167,0.00644236,0.43779,0.732086,0.247175,0,0,0,0,0,0,0,5.05193,31.1437,10.3356,22,0,0,0,0,0,0,0,7.44827,18.4767,3.32114
205,0.996522,1,0.40013,0.00645932,0.437783,0.734014,0.2472,0,0,0,0,0,0,0,5.05193,31.1437,10.3356,22,0,0,0,0,0,0,0,7.44827,18.4767,3.32114
210,0.996514,1,0.401103,0.00647629,0.437952,0.735942,0.247004,0,0,0,0,0,0,0,5.05193,31.1437,10.3356,22,0,0,0,0,0,0,0,7.44827,18.4767,3.32114
215,0.996512,1,0.402083,0.00649326,0.438301,0.73787,0.246642,0,0,0,0,0,0,0,5.05193,31.1437,10.3356,22,0,0,0,0,0,0,0,7.44827,18.4767,3.32114
220,0.996511,1,0.403069,0.00651022,0.438784,0.739798,0.246148,0,0,0,0,0,0,0,5.05193,31.1437,10.3356,22,0,0,0,0,0,0,0,7.44827,18.4767,3.32114
225,0.996511,1,0.404059,0.00652719,0.43937,0.741726,0.24555,0,0,0,0,0,0,0,5.05193,31.1437,10.3356,22,0,0,0,0,0,0,0,7.44827,18.4767,3.32114
230,0.996512,1,0.405053,0.00654416,0.440043,0.743654,0.244866,0,0,0,0,0,0,0,5.05193,31.1437,10.3356,22,0,0,0,0,0,0,0,7.44827,18.4767,3.32114
235,0.996554,1,0.40605,0.00656112,0.440878,0.745582,0.244111,0,0,0,0,0,0,0,5.05193,31.1437,10.3356,22,0,0,0,0,0,0,0,7.44827,18.4767,3.32114
240,0.996512,1,0.40705,0.00657809,0.441584,0.74751,0.243298,0,0,0,0,0,0,0,5.05193,31.1437,10.3356,22,0,0,0,0,0,0,0,7.44827,18.4767,3.32114
