timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster
170,0.994828,1,0.390287,0.00629576,0.369275,0.715428,0.259706,0,0,0,0,0,0,0,28.2033,33.2714,42.5217
175,0.994817,1,0.390843,0.00631259,0.360468,0.71734,0.268793,0,0,0,0,0,0,0,28.2033,33.2714,42.5217
180,0.994814,1,0.391642,0.00632941,0.357007,0.719252,0.272368,0,0,0,0,0,0,0,28.2033,33.2714,42.5217
185,0.994815,1,0.392536,0.00634624,0.355666,0.721164,0.273759,0,0,0,0,0,0,0,28.2033,33.2714,42.5217
190,0.994815,1,0.393477,0.00636307,0.355326,0.723076,0.274116,0,0,0,0,0,0,0,28.2033,33.2714,42.5217
195,0.994815,1,0.394441,0.00637989,0.355518,0.724988,0.273926,0,0,0,0,0,0,0,28.2033,33.2714,42.5217
200,0.994816,1,0.395419,0.00639672,0.356015,0.7269,0.273421,0,0,0,0,0,0,0,28.2033,33.2714,42.5217
205,0.994823,1,0.396406,0.00641354,0.356706,0.728812,0.272729,0,0,0,0,0,0,0,28.2033,33.2714,42.5217
210,0.994819,1,0.397397,0.00643037,0.357487,0.730724,0.271921,0,0,0,0,0,0,0,28.2033,33.2714,42.5217
215,0.994817,1,0.398392,0.00644719,0.358342,0.732636,0.271043,0,0,0,0,0,0,0,28.2033,33.2714,42.5217
220,0.858923,0.697581,0.284878,0.00591883,0.323999,0.733935,0.270678,75,0,75,0,75,0,0,28.2033,33.2714,42.5217
225,0.994478,1,0.400172,0.00652528,0.358839,0.735577,0.269905,0,0,0,0,0,0,0,28.2033,33.2714,42.536
230,0.994634,1,0.401187,0.00654223,0.36042,0.737488,0.26856,0,0,0,0,0,0,0,28.2033,33.2714,42.536
235,0.994539,1,0.402189,0.00655919,0.361282,0.739399,0.267506,0,0,0,0,0,0,0,28.2033,33.2714,42.536
240,0.99448,1,0.40319,0.00657614,0.36215,0.741311,0.266499,0,0,0,0,0,0,0,28.2033,33.2714,42.536
245,0.99448,1,0.40419,0.0065931,0.36312,0.743222,0.265501,0,0,0,0,0,0,0,28.2033,33.2714,42.536
250,0.99448,1,0.405189,0.00661005,0.36409,0.745133,0.264505,0,0,0,0,0,0,0,28.2033,33.2714,42.536
255,0.994478,1,0.406189,0.00662701,0.365055,0.747045,0.263509,0,0,0,0,0,0,0,28.2033,33.2714,42.536
260,0.994479,1,0.407189,0.00664396,0.366026,0.748956,0.262512,0,0,0,0,0,0,0,28.2033,33.2714,42.536
265,0.99448,1,0.408189,0.00666092,0.366998,0.750867,0.261514,0,0,0,0,0,0,0,28.2033,33.2714,42.536
270,0.994486,1,0.409189,0.00667787,0.367979,0.752778,0.260516,0,0,0,0,0,0,0,28.2033,33.2714,42.536
275,0.99448,1,0.410189,0.00669483,0.368939,0.75469,0.259518,0,0,0,0,0,0,0,28.2033,33.2714,42.536
280,0.994482,1,0.411189,0.00671178,0.369914,0.756601,0.258519,0,0,0,0,0,0,0,28.2033,33.2714,42.536
285,0.99448,1,0.412189,0.00672874,0.370882,0.758512,0.25752,0,0,0,0,0,0,0,28.2033,33.2714,42.536
290,0.99448,1,0.413189,0.00674569,0.371854,0.760424,0.256521,0,0,0,0,0,0,0,28.2033,33.2714,42.536
295,0.994479,1,0.414189,0.00676265,0.372823,0.762335,0.255522,0,0,0,0,0,0,0,28.2033,33.2714,42.536
300,0.994479,1,0.415189,0.0067796,0.373795,0.764246,0.254523,0,0,0,0,0,0,0,28.2033,33.2714,42.536
305,0.994561,1,0.416189,0.00679656,0.374919,0.766157,0.253524,0,0,0,0,0,0,0,28.2033,33.2714,42.536
310,0.994808,1,0.417189,0.00681351,0.37639,0.768069,0.252524,0,0,0,0,0,0,0,28.2033,33.2714,42.536
315,0.99448,1,0.418189,0.00683047,0.376713,0.76998,0.251525,0,0,0,0,0,0,0,28.2033,33.2714,42.536
320,0.994479,1,0.419188,0.00684742,0.377682,0.771891,0.250525,0,0,0,0,0,0,0,28.2033,33.2714,42.536
325,0.994479,1,0.420188,0.00686438,0.378654,0.773803,0.249525,0,0,0,0,0,0,0,28.2033,33.2714,42.536
330,0.994479,1,0.421188,0.00688133,0.379626,0.775714,0.248526,0,0,0,0,0,0,0,28.2033,33.2714,42.536
335,0.994479,1,0.422188,0.00689829,0.380599,0.777625,0.247526,0,0,0,0,0,0,0,28.2033,33.2714,42.536
340,0.994481,1,0.423188,0.00691524,0.381575,0.779536,0.246526,0,0,0,0,0,0,0,28.2033,33.2714,42.536
345,0.994489,1,0.424188,0.0069322,0.382563,0.781448,0.245526,0,0,0,0,0,0,0,28.2033,33.2714,42.536
350,0.994486,1,0.425188,0.00694915,0.383528,0.783359,0.244526,0,0,0,0,0,0,0,28.2033,33.2714,42.536
