timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,clustersHealthy,clustersDegraded,clustersCritical,actionsReinforce,actionsDisband,actionsClusterDoNothing,cycleS1Cluster,cycleS2Cluster,qClusterDoNothing,qReinforce,qDisband
170,0.985254,0.968,0.381325,0.00633993,0.40619,0.720446,0.234072,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
175,0.985949,0.968,0.381888,0.00635626,0.399416,0.722302,0.242365,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
180,0.98595,0.968,0.382654,0.00637259,0.395788,0.724158,0.246057,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
185,0.985949,0.968,0.383514,0.00638892,0.394277,0.726014,0.247598,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
190,0.985949,0.968,0.38442,0.00640526,0.393779,0.72787,0.248109,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
195,0.985949,0.968,0.385349,0.00642159,0.393805,0.729726,0.248085,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
200,0.985949,0.968,0.386292,0.00643792,0.394133,0.731582,0.247751,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
205,0.985961,0.968,0.387243,0.00645426,0.394681,0.733438,0.247219,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
210,0.98595,0.968,0.3882,0.00647059,0.395315,0.735294,0.246549,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
215,0.985949,0.968,0.389162,0.00648692,0.396066,0.73715,0.245781,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
220,0.985949,0.968,0.390127,0.00650325,0.396892,0.739006,0.244937,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
225,0.98595,0.968,0.391095,0.00651959,0.397776,0.740862,0.244036,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
230,0.985949,0.968,0.392065,0.00653592,0.398702,0.742718,0.243089,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
235,0.985963,0.968,0.393036,0.00655225,0.39969,0.744574,0.242107,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
240,0.98595,0.968,0.394008,0.00656858,0.400654,0.74643,0.241097,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
245,0.985952,0.968,0.394982,0.00658492,0.401667,0.748286,0.240065,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
250,0.985949,0.968,0.395956,0.00660125,0.402689,0.750142,0.239015,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
255,0.985949,0.968,0.396931,0.00661758,0.40373,0.751998,0.237951,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
260,0.985949,0.968,0.397906,0.00663392,0.404781,0.753854,0.236876,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
265,0.985949,0.968,0.398882,0.00665025,0.405841,0.75571,0.235792,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
270,0.985958,0.968,0.399858,0.00666658,0.406928,0.757566,0.234701,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
275,0.985951,0.968,0.400834,0.00668291,0.407985,0.759422,0.233605,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
280,0.985949,0.968,0.40181,0.00669925,0.409058,0.761278,0.232505,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
285,0.985951,0.968,0.402787,0.00671558,0.410141,0.763134,0.231401,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
290,0.98595,0.968,0.403764,0.00673191,0.41122,0.76499,0.230295,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
295,0.985949,0.968,0.40474,0.00674825,0.412302,0.766846,0.229187,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
300,0.985949,0.968,0.405717,0.00676458,0.413388,0.768702,0.228078,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
305,0.98595,0.968,0.406694,0.00678091,0.414475,0.770558,0.226968,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,22,0,0,0,0,0,0,0,25.1847,29.6666,6.81007
310,0.855089,0.748,0.407442,0.0067933,0.272886,0.771966,0.225973,0,0,0,0,0,0,0,5.05193,31.1437,33.2886,10,3,9,0,9,3,12,0,25.1847,29.6666,6.81007
315,0.554419,0.319502,0.166124,0.00416556,0.146376,0.772231,0.229487,101,0,101,0,101,0,0,5.05193,31.1437,33.2886,13,3,0,3,0,0,3,0,25.5988,29.6666,8.44875
320,0.90316,0.738589,0.331606,0.00512973,0.259127,0.772666,0.234025,0,0,0,0,0,0,0,5.05193,31.1437,33.3275,14,2,0,2,0,0,2,0,25.5988,29.7282,8.44875
325,0.903783,0.738589,0.332378,0.00513899,0.2621,0.77406,0.231789,0,0,0,0,0,0,0,5.05193,31.1437,33.3275,15,1,0,1,0,0,1,0,25.5988,29.773,8.44875
330,0.904018,0.738589,0.333135,0.00514824,0.264188,0.775454,0.229989,0,0,0,0,0,0,0,5.05193,31.1437,33.3275,15,1,0,1,0,0,1,0,25.5988,29.7948,8.44875
335,0.904265,0.738589,0.333872,0.0051575,0.265753,0.776848,0.228771,0,0,0,0,0,0,0,5.05193,31.1437,33.3275,15,1,0,1,0,0,1,0,25.5988,29.8161,8.44875
340,0.904516,0.738589,0.334604,0.00516676,0.267151,0.778243,0.227733,0,0,0,0,0,0,0,5.05193,31.1437,33.3275,15,1,0,1,0,0,1,0,25.5988,29.837,8.44875
345,0.904267,0.738589,0.335336,0.00517601,0.267711,0.779637,0.226665,0,0,0,0,0,0,0,5.05193,31.1437,33.3275,15,1,0,1,0,0,1,0,25.5988,29.8574,8.44875
350,0.904518,0.738589,0.336063,0.00518527,0.268965,0.781031,0.225777,0,0,0,0,0,0,0,5.05193,31.1437,33.3275,15,1,0,1,0,0,1,0,25.5988,29.8775,8.44875
355,0.904267,0.738589,0.336792,0.00519452,0.269429,0.782425,0.224808,0,0,0,0,0,0,0,5.05193,31.1437,33.3275,15,1,0,1,0,0,1,0,25.5988,29.8972,8.44875
360,0.904515,0.738589,0.337517,0.00520378,0.270621,0.783819,0.223981,0,0,0,0,0,0,0,5.05193,31.1437,33.3275,15,1,0,1,0,0,1,0,25.5988,29.9164,8.44875
365,0.902887,0.738589,0.338244,0.00521304,0.269057,0.785213,0.223066,0,0,0,0,0,0,0,5.05193,31.1437,33.3275,15,1,0,1,0,0,1,0,25.5988,29.9353,8.44875
