timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster
170,0.99496,0.996,0.397048,0.00694901,0.364444,0.723855,0.250975,0,0,0,0,0,0,0,0,0,0
175,0.995018,0.996,0.397925,0.00696721,0.363189,0.725751,0.252443,0,0,0,0,0,0,0,0,0,0
180,0.994959,0.996,0.398858,0.00698541,0.362792,0.727647,0.252772,0,0,0,0,0,0,0,0,0,0
185,0.99496,0.996,0.399817,0.00700361,0.363035,0.729543,0.252544,0,0,0,0,0,0,0,0,0,0
190,0.99496,0.996,0.400792,0.00702181,0.3636,0.731439,0.251979,0,0,0,0,0,0,0,0,0,0
195,0.994959,0.996,0.401777,0.00704001,0.364368,0.733335,0.251201,0,0,0,0,0,0,0,0,0,0
200,0.99496,0.996,0.402769,0.00705822,0.36527,0.735231,0.250286,0,0,0,0,0,0,0,0,0,0
205,0.99496,0.996,0.403765,0.00707642,0.366254,0.737127,0.249287,0,0,0,0,0,0,0,0,0,0
210,0.994971,0.996,0.404763,0.00709462,0.367308,0.739023,0.248236,0,0,0,0,0,0,0,0,0,0
215,0.994963,0.996,0.405763,0.00711282,0.368353,0.740919,0.247155,0,0,0,0,0,0,0,0,0,0
220,0.994959,0.996,0.406764,0.00713102,0.369422,0.742815,0.24606,0,0,0,0,0,0,0,0,0,0
225,0.99496,0.996,0.407765,0.00714922,0.370504,0.744711,0.244959,0,0,0,0,0,0,0,0,0,0
230,0.994961,0.996,0.408766,0.00716743,0.371586,0.746607,0.243858,0,0,0,0,0,0,0,0,0,0
235,0.99496,0.996,0.409766,0.00718563,0.372662,0.748503,0.242761,0,0,0,0,0,0,0,0,0,0
240,0.994959,0.996,0.410767,0.00720383,0.373732,0.750399,0.241669,0,0,0,0,0,0,0,0,0,0
245,0.99496,0.996,0.411764,0.00722197,0.374798,0.752289,0.240583,0,0,0,0,0,0,0,0,0,0
250,0.994968,0.996,0.412761,0.00724012,0.375872,0.754179,0.239505,0,0,0,0,0,0,0,0,0,0
255,0.994961,0.996,0.413757,0.00725826,0.376907,0.756069,0.238435,0,0,0,0,0,0,0,0,0,0
260,0.99496,0.996,0.414753,0.0072764,0.377947,0.757958,0.237373,0,0,0,0,0,0,0,0,0,0
265,0.99496,0.996,0.415748,0.00729454,0.378983,0.759848,0.236317,0,0,0,0,0,0,0,0,0,0
270,0.99496,0.996,0.416743,0.00731268,0.380012,0.761737,0.235269,0,0,0,0,0,0,0,0,0,0
275,0.99496,0.996,0.417738,0.00733081,0.381033,0.763626,0.234226,0,0,0,0,0,0,0,0,0,0
280,0.994961,0.996,0.418732,0.00734894,0.382052,0.765515,0.233189,0,0,0,0,0,0,0,0,0,0
285,0.99496,0.996,0.419726,0.00736708,0.383063,0.767404,0.232158,0,0,0,0,0,0,0,0,0,0
290,0.994971,0.996,0.420719,0.00738521,0.384091,0.769292,0.231131,0,0,0,0,0,0,0,0,0,0
295,0.994961,0.996,0.421712,0.00740333,0.385075,0.771181,0.230108,0,0,0,0,0,0,0,0,0,0
300,0.99496,0.996,0.422705,0.00742146,0.386071,0.773069,0.22909,0,0,0,0,0,0,0,0,0,0
305,0.99496,0.996,0.423692,0.00743952,0.386999,0.77495,0.228143,0,0,0,0,0,0,0,0,0,0
310,0.99496,0.996,0.424676,0.00745757,0.38791,0.77683,0.227214,0,0,0,0,0,0,0,0,0,0
315,0.994961,0.996,0.425661,0.00747562,0.388822,0.77871,0.226286,0,0,0,0,0,0,0,0,0,0
320,0.99496,0.996,0.426645,0.00749367,0.389728,0.78059,0.22536,0,0,0,0,0,0,0,0,0,0
325,0.99496,0.996,0.42763,0.00751171,0.390635,0.78247,0.224434,0,0,0,0,0,0,0,0,0,0
330,0.994959,0.996,0.428614,0.00752976,0.39154,0.78435,0.22351,0,0,0,0,0,0,0,0,0,0
335,0.99496,0.996,0.429598,0.00754781,0.392446,0.78623,0.222587,0,0,0,0,0,0,0,0,0,0
340,0.99496,0.996,0.430583,0.00756586,0.39335,0.78811,0.221664,0,0,0,0,0,0,0,0,0,0
345,0.99496,0.996,0.431567,0.00758391,0.394254,0.78999,0.220743,0,0,0,0,0,0,0,0,0,0
350,0.994971,0.996,0.432551,0.00760195,0.395179,0.79187,0.219821,0,0,0,0,0,0,0,0,0,0
355,0.994962,0.996,0.433535,0.00762,0.396064,0.79375,0.218901,0,0,0,0,0,0,0,0,0,0
360,0.99496,0.996,0.434519,0.00763805,0.396961,0.79563,0.217981,0,0,0,0,0,0,0,0,0,0
365,0.994959,0.996,0.435504,0.0076561,0.397861,0.79751,0.217061,0,0,0,0,0,0,0,0,0,0
370,0.994959,0.996,0.436488,0.00767415,0.398761,0.79939,0.216142,0,0,0,0,0,0,0,0,0,0
375,0.99496,0.996,0.437472,0.00769219,0.399664,0.80127,0.215223,0,0,0,0,0,0,0,0,0,0
380,0.99496,0.996,0.438456,0.00771024,0.400565,0.80315,0.214304,0,0,0,0,0,0,0,0,0,0
385,0.994967,0.996,0.43944,0.00772829,0.40148,0.80503,0.213385,0,0,0,0,0,0,0,0,0,0
390,0.994977,0.996,0.440424,0.00774634,0.4024,0.80691,0.212467,0,0,0,0,0,0,0,0,0,0
395,0.994961,0.996,0.441408,0.00776439,0.403267,0.80879,0.211549,0,0,0,0,0,0,0,0,0,0
400,0.99496,0.996,0.442392,0.00778243,0.404165,0.81067,0.210631,0,0,0,0,0,0,0,0,0,0
405,0.99496,0.996,0.443376,0.00780048,0.405064,0.81255,0.209713,0,0,0,0,0,0,0,0,0,0
410,0.994959,0.996,0.44436,0.00781853,0.405963,0.81443,0.208796,0,0,0,0,0,0,0,0,0,0
415,0.99496,0.996,0.445344,0.00783658,0.406864,0.81631,0.207878,0,0,0,0,0,0,0,0,0,0
420,0.99496,0.996,0.446328,0.00785463,0.407762,0.81819,0.206961,0,0,0,0,0,0,0,0,0,0
425,0.994961,0.996,0.447312,0.00787267,0.408662,0.82007,0.206044,0,0,0,0,0,0,0,0,0,0
430,0.994971,0.996,0.448296,0.00789072,0.409583,0.82195,0.205126,0,0,0,0,0,0,0,0,0,0
435,0.994962,0.996,0.44928,0.00790877,0.410463,0.82383,0.204209,0,0,0,0,0,0,0,0,0,0
440,0.99496,0.996,0.450264,0.00792682,0.411357,0.82571,0.203292,0,0,0,0,0,0,0,0,0,0
445,0.99496,0.996,0.451248,0.00794487,0.412257,0.82759,0.202375,0,0,0,0,0,0,0,0,0,0
450,0.99496,0.996,0.452232,0.00796291,0.413155,0.82947,0.201458,0,0,0,0,0,0,0,0,0,0
455,0.99496,0.996,0.453217,0.00798096,0.414054,0.83135,0.200541,0,0,0,0,0,0,0,0,0,0
460,0.99496,0.996,0.454201,0.00799901,0.414953,0.83323,0.199624,0,0,0,0,0,0,0,0,0,0
465,0.99496,0.996,0.455185,0.00801706,0.415852,0.83511,0.198707,0,0,0,0,0,0,0,0,0,0
470,0.994959,0.996,0.456169,0.00803511,0.416749,0.83699,0.19779,0,0,0,0,0,0,0,0,0,0
475,0.994959,0.996,0.457153,0.00805315,0.417648,0.83887,0.196873,0,0,0,0,0,0,0,0,0,0
480,0.99496,0.996,0.458137,0.0080712,0.418548,0.84075,0.195957,0,0,0,0,0,0,0,0,0,0
485,0.99496,0.996,0.459121,0.00808925,0.419447,0.84263,0.19504,0,0,0,0,0,0,0,0,0,0
490,0.994973,0.996,0.460105,0.0081073,0.420372,0.84451,0.194123,0,0,0,0,0,0,0,0,0,0
495,0.994961,0.996,0.461089,0.00812535,0.421247,0.84639,0.193206,0,0,0,0,0,0,0,0,0,0
500,0.99496,0.996,0.462073,0.00814339,0.422142,0.84827,0.192289,0,0,0,0,0,0,0,0,0,0
505,0.99496,0.996,0.463057,0.00816144,0.42304,0.85015,0.191373,0,0,0,0,0,0,0,0,0,0
510,0.99496,0.996,0.464041,0.00817949,0.423939,0.85203,0.190456,0,0,0,0,0,0,0,0,0,0
515,0.99496,0.996,0.465025,0.00819754,0.424838,0.85391,0.189539,0,0,0,0,0,0,0,0,0,0
