timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,clustersHealthy,clustersDegraded,clustersCritical,actionsReinforce,actionsDisband,actionsClusterDoNothing,cycleS1Cluster,cycleS2Cluster,qClusterDoNothing,qReinforce,qDisband
170,0.994141,0.996,0.39693,0.0080018,0.30591,0.714446,0.258425,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
175,0.994139,0.996,0.397649,0.00802267,0.302197,0.71631,0.262218,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
180,0.99414,0.996,0.398519,0.00804355,0.301108,0.718174,0.26334,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
185,0.99414,0.996,0.399434,0.00806443,0.30082,0.720038,0.26364,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
190,0.99414,0.996,0.400369,0.0080853,0.300871,0.721902,0.263591,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
195,0.99414,0.996,0.401315,0.00810618,0.30112,0.723766,0.263338,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
200,0.994139,0.996,0.402269,0.00812706,0.301508,0.72563,0.262942,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
205,0.994152,0.996,0.403229,0.00814793,0.302022,0.727494,0.262437,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
210,0.994142,0.996,0.404194,0.00816881,0.302583,0.729358,0.261847,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
215,0.99414,0.996,0.405163,0.00818969,0.303219,0.731222,0.261192,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
220,0.994139,0.996,0.406134,0.00821056,0.30391,0.733086,0.260486,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
225,0.994139,0.996,0.407108,0.00823144,0.30464,0.73495,0.259739,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
230,0.994139,0.996,0.408084,0.00825232,0.3054,0.736814,0.25896,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
235,0.994141,0.996,0.409061,0.00827319,0.306189,0.738678,0.258157,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
240,0.99414,0.996,0.410039,0.00829407,0.30699,0.740542,0.257335,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
245,0.994222,0.996,0.411018,0.00831495,0.307938,0.742406,0.256498,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
250,0.994146,0.996,0.411997,0.00833582,0.308647,0.74427,0.255649,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
255,0.994139,0.996,0.412977,0.0083567,0.309474,0.746134,0.254792,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
260,0.99414,0.996,0.413958,0.00837758,0.31032,0.747998,0.253927,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
265,0.994139,0.996,0.414938,0.00839845,0.311169,0.749862,0.253058,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
270,0.99414,0.996,0.415919,0.00841933,0.312023,0.751726,0.252185,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
275,0.994139,0.996,0.4169,0.00844021,0.312878,0.75359,0.251309,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
280,0.994147,0.996,0.417881,0.00846108,0.313747,0.755454,0.250431,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
285,0.994145,0.996,0.418863,0.00848196,0.314603,0.757318,0.249552,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
290,0.994139,0.996,0.419844,0.00850284,0.315453,0.759182,0.248672,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
295,0.994139,0.996,0.420825,0.00852372,0.316314,0.761046,0.247792,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
300,0.99414,0.996,0.421807,0.00854459,0.317175,0.76291,0.246911,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
305,0.99414,0.996,0.422788,0.00856547,0.318035,0.764774,0.246031,0,0,0,0,0,0,0,24.4273,33.1153,52.286,28,0,0,0,0,0,0,0,27.0161,30.7285,15.2205
310,0.87857,0.772,0.423545,0.00858133,0.240715,0.76619,0.24515,0,0,0,0,0,0,0,24.4273,33.1153,52.286,18,1,9,0,9,1,10,0,27.0161,30.7285,15.2205
315,0.565028,0.149378,0.0913467,0.00604519,0.111886,0.766785,0.244733,148,0,148,0,148,0,0,24.4273,33.1153,52.286,22,1,0,1,0,0,1,0,27.0107,30.7285,15.461
320,0.918763,0.763485,0.332771,0.00732037,0.220983,0.767047,0.245635,0,0,0,0,0,0,0,24.4273,33.1153,52.3927,23,0,0,0,0,0,0,0,27.0107,30.7225,15.461
325,0.919812,0.763485,0.333529,0.00733367,0.223401,0.768441,0.244366,0,0,0,0,0,0,0,24.4273,33.1153,52.3927,23,0,0,0,0,0,0,0,27.0107,30.7225,15.461
330,0.918764,0.763485,0.334294,0.00734698,0.223541,0.769835,0.242939,0,0,0,0,0,0,0,24.4273,33.1153,52.3927,23,0,0,0,0,0,0,0,27.0107,30.7225,15.461
335,0.918766,0.763485,0.335034,0.00736028,0.224405,0.77123,0.242033,0,0,0,0,0,0,0,24.4273,33.1153,52.3927,23,0,0,0,0,0,0,0,27.0107,30.7225,15.461
340,0.918765,0.763485,0.33577,0.00737359,0.22517,0.772624,0.241228,0,0,0,0,0,0,0,24.4273,33.1153,52.3927,23,0,0,0,0,0,0,0,27.0107,30.7225,15.461
