timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster
170,0.991165,0.984,0.389834,0.00609451,0.398179,0.725537,0.24779,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
175,0.991164,0.984,0.390338,0.00611037,0.387938,0.727425,0.258267,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
180,0.991163,0.984,0.39104,0.00612623,0.382323,0.729313,0.264018,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
185,0.991163,0.984,0.391854,0.00614209,0.379296,0.731201,0.267125,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
190,0.991164,0.984,0.392732,0.00615795,0.377782,0.733089,0.268685,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
195,0.991164,0.984,0.39365,0.00617381,0.377178,0.734977,0.269312,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
200,0.991164,0.984,0.394592,0.00618967,0.37714,0.736865,0.269357,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
205,0.991175,0.984,0.39555,0.00620553,0.377485,0.738753,0.269032,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
210,0.991165,0.984,0.396517,0.00622139,0.378024,0.740641,0.268466,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
215,0.991163,0.984,0.397492,0.00623725,0.378737,0.742529,0.267739,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
220,0.991164,0.984,0.398471,0.0062531,0.379558,0.744417,0.266905,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
225,0.991164,0.984,0.399453,0.00626896,0.380449,0.746305,0.265997,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
230,0.991164,0.984,0.400437,0.00628482,0.381389,0.748193,0.265039,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
235,0.991173,0.984,0.401423,0.00630068,0.382378,0.750081,0.264047,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
240,0.991163,0.984,0.40241,0.00631654,0.383356,0.751969,0.263032,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
245,0.991164,0.984,0.403397,0.0063324,0.384368,0.753857,0.262,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
250,0.991163,0.984,0.404385,0.00634826,0.385388,0.755745,0.260958,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
255,0.991163,0.984,0.405373,0.00636412,0.386416,0.757633,0.259909,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
260,0.991163,0.984,0.406361,0.00637998,0.387449,0.759521,0.258855,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
265,0.991163,0.984,0.407349,0.00639584,0.388484,0.761409,0.257798,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
270,0.991177,0.984,0.408338,0.0064117,0.38955,0.763297,0.25674,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
275,0.991164,0.984,0.409326,0.00642756,0.39056,0.765185,0.255681,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
280,0.991164,0.984,0.410315,0.00644341,0.391598,0.767073,0.254622,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
285,0.991163,0.984,0.411303,0.00645927,0.392635,0.768961,0.253564,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
290,0.991163,0.984,0.412292,0.00647513,0.393672,0.770849,0.252505,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
295,0.991163,0.984,0.41328,0.00649099,0.394708,0.772737,0.251448,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
300,0.991164,0.984,0.414268,0.00650685,0.395744,0.774625,0.250391,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
305,0.991167,0.984,0.415257,0.00652271,0.396785,0.776513,0.249335,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
310,0.991174,0.984,0.416245,0.00653857,0.397835,0.778401,0.248279,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
315,0.991164,0.984,0.417233,0.00655443,0.398847,0.780289,0.247225,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
320,0.991164,0.984,0.418222,0.00657029,0.39988,0.782177,0.246171,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
325,0.852363,0.757085,0.325609,0.00571054,0.340936,0.783614,0.249955,56,0,56,0,56,0,0,28.2033,33.2714,42.5401
330,0.990444,0.983806,0.419478,0.00666989,0.393193,0.784506,0.251772,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
335,0.990457,0.983806,0.42056,0.00668593,0.39638,0.786393,0.248494,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
340,0.990448,0.983806,0.421603,0.00670197,0.398629,0.788279,0.246147,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
345,0.990448,0.983806,0.422627,0.00671801,0.400454,0.790166,0.244265,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
350,0.990454,0.983806,0.423639,0.00673405,0.402042,0.792053,0.242641,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
355,0.990446,0.983806,0.424645,0.00675009,0.403446,0.793939,0.241178,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
360,0.990447,0.983806,0.425646,0.00676613,0.404767,0.795826,0.239822,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
365,0.990447,0.983806,0.426643,0.00678217,0.406012,0.797713,0.238541,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
370,0.990447,0.983806,0.427639,0.00679821,0.407205,0.799599,0.237316,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
375,0.990578,0.983806,0.428632,0.00681425,0.408631,0.801486,0.236132,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
380,0.990447,0.983806,0.429625,0.00683029,0.409485,0.803373,0.234979,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
385,0.990446,0.983806,0.430616,0.00684633,0.410584,0.805259,0.233849,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
390,0.990448,0.983806,0.431607,0.00686237,0.411673,0.807146,0.232738,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
395,0.990446,0.983806,0.432597,0.00687841,0.412738,0.809033,0.231641,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
400,0.990447,0.983806,0.433586,0.00689445,0.413801,0.810919,0.230554,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
405,0.990448,0.983806,0.434575,0.00691049,0.414856,0.812806,0.229476,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
410,0.990455,0.983806,0.435564,0.00692653,0.415917,0.814692,0.228404,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
415,0.990447,0.983806,0.436553,0.00694258,0.41694,0.816579,0.227337,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
420,0.990455,0.983806,0.437541,0.00695862,0.417996,0.818466,0.226275,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
425,0.990446,0.983806,0.43853,0.00697466,0.41901,0.820352,0.225215,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
430,0.990448,0.983806,0.439518,0.0069907,0.420048,0.822239,0.224158,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
435,0.990446,0.983806,0.440506,0.00700674,0.421073,0.824126,0.223103,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
440,0.990447,0.983806,0.441494,0.00702278,0.422103,0.826012,0.222049,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
445,0.989689,0.983806,0.442482,0.00703882,0.421497,0.827899,0.220997,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
450,0.990457,0.983806,0.44347,0.00705486,0.42418,0.829786,0.219945,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
455,0.990446,0.983806,0.444458,0.0070709,0.425183,0.831672,0.218895,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
460,0.990447,0.983806,0.445446,0.00708694,0.426209,0.833559,0.217844,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
465,0.990447,0.983806,0.446434,0.00710298,0.427235,0.835445,0.216795,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
470,0.990446,0.983806,0.447422,0.00711902,0.428258,0.837332,0.215746,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
475,0.990447,0.983806,0.44841,0.00713506,0.429282,0.839219,0.214697,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
480,0.990447,0.983806,0.449398,0.0071511,0.430308,0.841105,0.213648,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
485,0.990603,0.983806,0.450386,0.00716714,0.431675,0.842992,0.2126,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
490,0.990455,0.983806,0.451374,0.00718318,0.432372,0.844879,0.211551,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
495,0.990447,0.983806,0.452362,0.00719922,0.433378,0.846765,0.210503,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
500,0.990447,0.983806,0.453349,0.00721526,0.434403,0.848652,0.209455,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
505,0.990447,0.983806,0.454337,0.0072313,0.435425,0.850539,0.208407,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
510,0.990448,0.983806,0.455325,0.00724734,0.436451,0.852425,0.207359,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
515,0.990449,0.983806,0.456313,0.00726338,0.437476,0.854312,0.206311,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
520,0.99045,0.983806,0.457301,0.00727942,0.438502,0.856199,0.205263,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
525,0.990732,0.983806,0.458289,0.00729546,0.440168,0.858085,0.204216,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
530,0.990446,0.983806,0.459277,0.0073115,0.44054,0.859972,0.203168,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
535,0.990449,0.983806,0.460264,0.00732754,0.44157,0.861858,0.20212,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
540,0.990447,0.983806,0.461252,0.00734358,0.442587,0.863745,0.201072,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
545,0.990449,0.983806,0.46224,0.00735962,0.443614,0.865632,0.200025,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
550,0.990448,0.983806,0.463228,0.00737566,0.444637,0.867518,0.198977,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
555,0.990446,0.983806,0.464216,0.0073917,0.445655,0.869405,0.197929,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
560,0.990453,0.983806,0.465204,0.00740774,0.446694,0.871292,0.196882,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
565,0.990454,0.983806,0.466192,0.00742378,0.44772,0.873178,0.195834,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
570,0.990448,0.983806,0.467179,0.00743982,0.448729,0.875065,0.194786,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
575,0.990447,0.983806,0.468167,0.00745586,0.449749,0.876952,0.193739,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
580,0.990448,0.983806,0.469155,0.0074719,0.450774,0.878838,0.192691,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
585,0.990447,0.983806,0.470143,0.00748794,0.451795,0.880725,0.191644,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
590,0.990447,0.983806,0.471131,0.00750398,0.452818,0.882611,0.190596,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
595,0.990733,0.983806,0.472119,0.00752002,0.454505,0.884498,0.189548,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
600,0.989728,0.983806,0.473107,0.00753606,0.453169,0.886385,0.188501,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
605,0.85233,0.762295,0.369994,0.00654917,0.386132,0.887777,0.20078,54,0,54,0,54,0,0,28.2033,33.2714,42.5401
610,0.98922,0.983607,0.473251,0.00763677,0.436765,0.88732,0.204563,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
615,0.989379,0.983607,0.474491,0.00765299,0.443757,0.889205,0.197649,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
620,0.989224,0.983607,0.475638,0.00766922,0.447983,0.89109,0.192895,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
625,0.989226,0.983607,0.476727,0.00768544,0.451263,0.892975,0.189489,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
630,0.989226,0.983607,0.47778,0.00770167,0.453729,0.894861,0.18693,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
635,0.989225,0.983607,0.47881,0.00771789,0.45568,0.896746,0.184905,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
640,0.98923,0.983607,0.479825,0.00773412,0.45732,0.898631,0.183222,0,0,0,0,0,0,0,28.2033,33.2714,42.5401
