[HISTORICAL]
# timestamp,action,qiDelta,srDelta,reward
170,0,0,0,0
175,0,0,0,0
180,0,0,0,0
185,0,0,0,0
190,0,0,0,0
195,0,0,0,0
200,0,0,0,0
205,0,0,0,0
210,0,0,0,0
215,0,0,0,0
220,0,0,0,0
225,0,0,0,0
230,0,0,0,0
235,0,0,0,0
240,0,0,0,0
245,0,0,0,0
250,0,0,0,0
255,0,0,0,0
260,0,0,0,0
265,0,0,0,0
270,0,0,0,0
275,0,0,0,0
280,0,0,0,0
285,0,0,0,0
290,0,0,0,0
295,0,0,0,0
300,0,0,0,0
305,0,0,0,0
310,0,0.166393,0.274189,0.324107
315,0,-0.00389189,-0.012973,-0.0141405
320,0,-0.00389189,-0.012973,-0.0141405
325,0,-0.00389189,-0.012973,-0.0141405
330,0,-0.00389189,-0.012973,-0.0141405
335,0,-0.00389189,-0.012973,-0.0141405
340,0,-0.00389189,-0.012973,-0.0141405
345,0,-0.00389189,-0.012973,-0.0141405
350,0,-0.00389189,-0.012973,-0.0141405
355,0,-0.00389189,-0.012973,-0.0141405
360,0,-0.00389189,-0.012973,-0.0141405
365,0,-0.00389189,-0.012973,-0.0141405
370,0,-0.00389189,-0.012973,-0.0141405
375,0,-0.00389189,-0.012973,-0.0141405
380,0,-0.00389189,-0.012973,-0.0141405
385,0,-0.00389189,-0.012973,-0.0141405
390,0,-0.00389189,-0.012973,-0.0141405
395,0,-0.00389189,-0.012973,-0.0141405
400,0,-0.00389189,-0.012973,-0.0141405
405,0,-0.00389189,-0.012973,-0.0141405
410,0,-0.00389189,-0.012973,-0.0141405
415,0,-0.00389189,-0.012973,-0.0141405
420,0,-0.00389189,-0.012973,-0.0141405
425,0,-0.00389189,-0.012973,-0.0141405
430,0,-0.00389189,-0.012973,-0.0141405
435,0,-0.00389189,-0.012973,-0.0141405
440,0,-0.00389189,-0.012973,-0.0141405
445,0,-0.00389189,-0.012973,-0.0141405
450,0,-0.00389189,-0.012973,-0.0141405
455,0,-0.00389189,-0.012973,-0.0141405
460,0,0.144312,0.250341,0.293635
465,0,-0.00680887,-0.0226962,-0.0247389
470,0,-0.00680887,-0.0226962,-0.0247389
475,0,-0.00680887,-0.0226962,-0.0247389
480,0,-0.00680887,-0.0226962,-0.0247389
485,0,-0.00680887,-0.0226962,-0.0247389
490,0,-0.00680887,-0.0226962,-0.0247389
495,0,-0.00680887,-0.0226962,-0.0247389
500,0,-0.00680887,-0.0226962,-0.0247389
505,0,-0.00680887,-0.0226962,-0.0247389
510,0,-0.00680887,-0.0226962,-0.0247389
515,0,-0.00680887,-0.0226962,-0.0247389
520,0,-0.00680887,-0.0226962,-0.0247389
525,0,-0.00680887,-0.0226962,-0.0247389
530,0,-0.00680887,-0.0226962,-0.0247389
535,0,-0.00680887,-0.0226962,-0.0247389
540,0,-0.00680887,-0.0226962,-0.0247389
545,0,-0.00680887,-0.0226962,-0.0247389
550,0,-0.00680887,-0.0226962,-0.0247389
555,0,-0.00680887,-0.0226962,-0.0247389
560,0,-0.00680887,-0.0226962,-0.0247389
565,0,-0.00680887,-0.0226962,-0.0247389
570,0,-0.00680887,-0.0226962,-0.0247389
575,0,-0.00680887,-0.0226962,-0.0247389
580,0,-0.00680887,-0.0226962,-0.0247389
585,0,-0.00680887,-0.0226962,-0.0247389
590,0,-0.00680887,-0.0226962,-0.0247389
595,0,-0.00680887,-0.0226962,-0.0247389
600,0,-0.00680887,-0.0226962,-0.0247389
605,0,-0.00680887,-0.0226962,-0.0247389
610,0,0.153234,0.267586,0.313556
615,0,-0.00972414,-0.0324138,-0.035331
620,0,-0.00972414,-0.0324138,-0.035331
625,0,-0.00972414,-0.0324138,-0.035331
630,0,-0.00972414,-0.0324138,-0.035331
635,0,-0.00972414,-0.0324138,-0.035331
640,0,-0.00972414,-0.0324138,-0.035331
645,0,-0.00972414,-0.0324138,-0.035331
650,0,-0.00972414,-0.0324138,-0.035331
655,0,-0.00972414,-0.0324138,-0.035331
660,0,-0.00972414,-0.0324138,-0.035331
665,0,-0.00972414,-0.0324138,-0.035331
670,0,-0.00972414,-0.0324138,-0.035331
675,0,-0.00972414,-0.0324138,-0.035331
680,0,-0.00972414,-0.0324138,-0.035331
685,0,-0.00972414,-0.0324138,-0.035331
690,0,-0.00972414,-0.0324138,-0.035331
695,0,-0.00972414,-0.0324138,-0.035331
700,0,-0.00972414,-0.0324138,-0.035331
705,0,-0.00972414,-0.0324138,-0.035331
710,0,-0.00972414,-0.0324138,-0.035331
715,0,-0.00972414,-0.0324138,-0.035331
720,0,-0.00972414,-0.0324138,-0.035331
725,0,-0.00972414,-0.0324138,-0.035331
730,0,-0.00972414,-0.0324138,-0.035331
735,0,-0.00972414,-0.0324138,-0.035331
740,0,-0.00972414,-0.0324138,-0.035331
745,0,-0.00972414,-0.0324138,-0.035331
750,0,-0.00972414,-0.0324138,-0.035331
755,0,-0.00972414,-0.0324138,-0.035331
760,0,-0.00972414,-0.0324138,-0.035331
765,0,-0.00972414,-0.0324138,-0.035331
770,0,-0.00972414,-0.0324138,-0.035331
775,0,-0.00972414,-0.0324138,-0.035331
780,0,-0.00972414,-0.0324138,-0.035331
785,0,-0.00972414,-0.0324138,-0.035331
790,0,-0.00972414,-0.0324138,-0.035331
795,0,-0.00972414,-0.0324138,-0.035331
800,0,-0.00972414,-0.0324138,-0.035331
805,0,-0.00972414,-0.0324138,-0.035331
810,0,-0.00972414,-0.0324138,-0.035331
815,0,-0.00972414,-0.0324138,-0.035331
820,0,-0.00972414,-0.0324138,-0.035331
825,0,-0.00972414,-0.0324138,-0.035331
830,0,-0.00972414,-0.0324138,-0.035331
835,0,-0.00972414,-0.0324138,-0.035331
840,0,-0.00972414,-0.0324138,-0.035331
845,0,-0.00972414,-0.0324138,-0.035331
