timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster
170,0.993008,0.988,0.379384,0.00539413,0.415455,0.709754,0.240828,0,0,0,0,0,0,0,0,0,0
175,0.993005,0.988,0.380202,0.00540866,0.411878,0.711666,0.244455,0,0,0,0,0,0,0,0,0,0
180,0.993004,0.988,0.381131,0.0054232,0.411174,0.713578,0.245167,0,0,0,0,0,0,0,0,0,0
185,0.993005,0.988,0.382098,0.00543773,0.411453,0.71549,0.244884,0,0,0,0,0,0,0,0,0,0
190,0.993005,0.988,0.383082,0.00545226,0.412165,0.717402,0.244163,0,0,0,0,0,0,0,0,0,0
195,0.993005,0.988,0.384073,0.00546679,0.413098,0.719314,0.243218,0,0,0,0,0,0,0,0,0,0
200,0.993005,0.988,0.38507,0.00548132,0.414148,0.721226,0.242152,0,0,0,0,0,0,0,0,0,0
205,0.993019,0.988,0.386069,0.00549585,0.415291,0.723138,0.241021,0,0,0,0,0,0,0,0,0,0
210,0.993006,0.988,0.387069,0.00551038,0.416413,0.72505,0.239856,0,0,0,0,0,0,0,0,0,0
215,0.993005,0.988,0.38807,0.00552491,0.417575,0.726962,0.238673,0,0,0,0,0,0,0,0,0,0
220,0.993005,0.988,0.389071,0.00553944,0.418745,0.728874,0.237483,0,0,0,0,0,0,0,0,0,0
225,0.993005,0.988,0.390073,0.00555398,0.419917,0.730786,0.236292,0,0,0,0,0,0,0,0,0,0
230,0.993005,0.988,0.391074,0.00556851,0.421087,0.732698,0.235102,0,0,0,0,0,0,0,0,0,0
235,0.993015,0.988,0.392075,0.00558304,0.422277,0.73461,0.233915,0,0,0,0,0,0,0,0,0,0
240,0.993004,0.988,0.393076,0.00559757,0.423418,0.736522,0.232732,0,0,0,0,0,0,0,0,0,0
245,0.991498,0.988,0.394077,0.0056121,0.421344,0.738434,0.231551,0,0,0,0,0,0,0,0,0,0
250,0.99301,0.988,0.395077,0.00562663,0.425749,0.740346,0.230374,0,0,0,0,0,0,0,0,0,0
255,0.993005,0.988,0.396078,0.00564116,0.426891,0.742258,0.2292,0,0,0,0,0,0,0,0,0,0
260,0.993004,0.988,0.397079,0.00565569,0.428042,0.74417,0.228029,0,0,0,0,0,0,0,0,0,0
265,0.993005,0.988,0.398079,0.00567023,0.429192,0.746082,0.22686,0,0,0,0,0,0,0,0,0,0
270,0.993006,0.988,0.399079,0.00568476,0.430344,0.747994,0.225693,0,0,0,0,0,0,0,0,0,0
275,0.993005,0.988,0.40008,0.00569929,0.431487,0.749906,0.224527,0,0,0,0,0,0,0,0,0,0
280,0.99302,0.988,0.40108,0.00571382,0.432665,0.751818,0.223363,0,0,0,0,0,0,0,0,0,0
285,0.993004,0.988,0.40208,0.00572835,0.433773,0.75373,0.222199,0,0,0,0,0,0,0,0,0,0
290,0.993004,0.988,0.40308,0.00574288,0.434915,0.755642,0.221037,0,0,0,0,0,0,0,0,0,0
295,0.993005,0.988,0.40408,0.00575741,0.436059,0.757554,0.219876,0,0,0,0,0,0,0,0,0,0
300,0.993005,0.988,0.405081,0.00577194,0.4372,0.759466,0.218715,0,0,0,0,0,0,0,0,0,0
305,0.993005,0.988,0.406081,0.00578648,0.438341,0.761378,0.217555,0,0,0,0,0,0,0,0,0,0
310,0.993006,0.988,0.407081,0.00580101,0.439484,0.76329,0.216395,0,0,0,0,0,0,0,0,0,0
315,0.992249,0.988,0.408081,0.00581554,0.438763,0.765202,0.215235,0,0,0,0,0,0,0,0,0,0
320,0.99317,0.988,0.409081,0.00583007,0.442079,0.767114,0.214076,0,0,0,0,0,0,0,0,0,0
325,0.993005,0.988,0.410081,0.0058446,0.442899,0.769026,0.212917,0,0,0,0,0,0,0,0,0,0
330,0.993005,0.988,0.411081,0.00585913,0.444039,0.770938,0.211758,0,0,0,0,0,0,0,0,0,0
335,0.993005,0.988,0.412081,0.00587366,0.445177,0.77285,0.2106,0,0,0,0,0,0,0,0,0,0
340,0.993006,0.988,0.413081,0.00588819,0.446318,0.774762,0.209441,0,0,0,0,0,0,0,0,0,0
345,0.993006,0.988,0.414081,0.00590272,0.447457,0.776674,0.208283,0,0,0,0,0,0,0,0,0,0
350,0.993005,0.988,0.415081,0.00591726,0.448593,0.778586,0.207125,0,0,0,0,0,0,0,0,0,0
355,0.993008,0.988,0.416081,0.00593179,0.44974,0.780498,0.205967,0,0,0,0,0,0,0,0,0,0
360,0.993015,0.988,0.417081,0.00594632,0.450895,0.78241,0.204808,0,0,0,0,0,0,0,0,0,0
365,0.993005,0.988,0.418081,0.00596085,0.45201,0.784322,0.20365,0,0,0,0,0,0,0,0,0,0
370,0.993006,0.988,0.419081,0.00597538,0.453149,0.786234,0.202492,0,0,0,0,0,0,0,0,0,0
375,0.993004,0.988,0.420081,0.00598991,0.454285,0.788146,0.201334,0,0,0,0,0,0,0,0,0,0
