timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,clustersHealthy,clustersDegraded,clustersCritical,actionsReinforce,actionsDisband,actionsClusterDoNothing,cycleS1Cluster,cycleS2Cluster,qClusterDoNothing,qReinforce,qDisband
170,0.988467,0.976,0.386588,0.00744076,0.339136,0.715458,0.255711,0,0,0,0,0,0,0,24.4273,33.1559,66.4775,26,0,0,0,0,0,0,0,26.9827,30.7332,16.6652
175,0.988463,0.976,0.387255,0.0074599,0.334342,0.717298,0.260587,0,0,0,0,0,0,0,24.4273,33.1559,66.4775,26,0,0,0,0,0,0,0,26.9827,30.7332,16.6652
180,0.988464,0.976,0.388098,0.00747903,0.332891,0.719138,0.262058,0,0,0,0,0,0,0,24.4273,33.1559,66.4775,26,0,0,0,0,0,0,0,26.9827,30.7332,16.6652
185,0.988464,0.976,0.389008,0.00749817,0.332683,0.720978,0.262263,0,0,0,0,0,0,0,24.4273,33.1559,66.4775,26,0,0,0,0,0,0,0,26.9827,30.7332,16.6652
190,0.988464,0.976,0.389944,0.0075173,0.332991,0.722818,0.261942,0,0,0,0,0,0,0,24.4273,33.1559,66.4775,26,0,0,0,0,0,0,0,26.9827,30.7332,16.6652
195,0.988463,0.976,0.390893,0.00753644,0.33353,0.724658,0.261384,0,0,0,0,0,0,0,24.4273,33.1559,66.4775,26,0,0,0,0,0,0,0,26.9827,30.7332,16.6652
200,0.988464,0.976,0.391848,0.00755558,0.334183,0.726498,0.260712,0,0,0,0,0,0,0,24.4273,33.1559,66.4775,26,0,0,0,0,0,0,0,26.9827,30.7332,16.6652
205,0.988473,0.976,0.392806,0.00757471,0.334912,0.728338,0.25998,0,0,0,0,0,0,0,24.4273,33.1559,66.4775,26,0,0,0,0,0,0,0,26.9827,30.7332,16.6652
210,0.988468,0.976,0.393766,0.00759385,0.335649,0.730178,0.259212,0,0,0,0,0,0,0,24.4273,33.1559,66.4775,26,0,0,0,0,0,0,0,26.9827,30.7332,16.6652
215,0.988464,0.976,0.394727,0.00761298,0.336414,0.732018,0.25842,0,0,0,0,0,0,0,24.4273,33.1559,66.4775,26,0,0,0,0,0,0,0,26.9827,30.7332,16.6652
220,0.988464,0.976,0.39569,0.00763212,0.337204,0.733858,0.257609,0,0,0,0,0,0,0,24.4273,33.1559,66.4775,26,0,0,0,0,0,0,0,26.9827,30.7332,16.6652
225,0.988463,0.976,0.396653,0.00765126,0.338008,0.735698,0.256783,0,0,0,0,0,0,0,24.4273,33.1559,66.4775,26,0,0,0,0,0,0,0,26.9827,30.7332,16.6652
230,0.988464,0.976,0.397616,0.00767039,0.338828,0.737538,0.255944,0,0,0,0,0,0,0,24.4273,33.1559,66.4775,26,0,0,0,0,0,0,0,26.9827,30.7332,16.6652
