timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,clustersHealthy,clustersDegraded,clustersCritical,actionsReinforce,actionsDisband,actionsClusterDoNothing,cycleS1Cluster,cycleS2Cluster,qClusterDoNothing,qReinforce,qDisband
170,0.993248,0.992,0.380185,0.00510965,0.522462,0.709674,0.241727,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
175,0.993249,0.992,0.380939,0.00512365,0.51646,0.711618,0.247777,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
180,0.993248,0.992,0.381841,0.00513765,0.514514,0.713562,0.249711,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
185,0.993248,0.992,0.382797,0.00515164,0.514053,0.715506,0.25015,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
190,0.993249,0.992,0.383776,0.00516564,0.514204,0.71745,0.249974,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
195,0.993248,0.992,0.384765,0.00517964,0.514642,0.719394,0.249507,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
200,0.993248,0.992,0.385759,0.00519363,0.515249,0.721338,0.248879,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
205,0.99326,0.992,0.386758,0.00520763,0.515994,0.723282,0.248143,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
210,0.993248,0.992,0.387759,0.00522163,0.516755,0.725226,0.247326,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
215,0.993249,0.992,0.388763,0.00523562,0.517621,0.72717,0.246441,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
220,0.993248,0.992,0.389769,0.00524962,0.518541,0.729114,0.245495,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
225,0.993249,0.992,0.390777,0.00526362,0.519522,0.731058,0.244494,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
230,0.993248,0.992,0.391787,0.00527761,0.520548,0.733002,0.243443,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
235,0.99325,0.992,0.392798,0.00529161,0.521624,0.734946,0.242346,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
240,0.992611,0.992,0.393811,0.00530561,0.521148,0.73689,0.241208,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
245,0.993251,0.992,0.394826,0.0053196,0.52389,0.738834,0.240034,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
250,0.993248,0.992,0.395841,0.0053336,0.525064,0.740778,0.238825,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
255,0.993248,0.992,0.396858,0.0053476,0.526277,0.742722,0.237587,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
260,0.993247,0.992,0.397875,0.00536159,0.527512,0.744666,0.236323,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
265,0.993248,0.992,0.398893,0.00537559,0.528775,0.74661,0.235035,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
270,0.993261,0.992,0.399913,0.00538959,0.530089,0.748554,0.233727,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
275,0.993248,0.992,0.400932,0.00540358,0.531353,0.750498,0.232401,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
280,0.993248,0.992,0.401953,0.00541758,0.532666,0.752442,0.231059,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
285,0.993249,0.992,0.402973,0.00543158,0.533997,0.754386,0.229702,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
290,0.993248,0.992,0.403995,0.00544557,0.535332,0.75633,0.228334,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
295,0.993248,0.992,0.405016,0.00545957,0.536681,0.758274,0.226955,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
300,0.993248,0.992,0.406038,0.00547357,0.538039,0.760218,0.225567,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
305,0.993257,0.992,0.407061,0.00548757,0.539432,0.762162,0.224171,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,18,0,0,0,0,0,0,0,27.0055,30.7396,16.3735
310,0.877309,0.76,0.407851,0.00549822,0.412335,0.763642,0.222759,0,0,0,0,0,0,0,24.4273,33.1221,56.8914,6,3,9,1,9,2,12,0,27.0055,30.7396,16.3735
315,0.460863,0.190871,0.0997242,0.00285136,0.254588,0.76353,0.220363,135,0,135,0,135,0,0,24.4273,33.1221,56.8914,9,2,1,2,1,0,3,0,27.0032,30.7211,16.4223
320,0.865191,0.745833,0.316822,0.0035033,0.378309,0.764357,0.219476,1,1,0,0,1,0,0,24.4273,33.1221,58.5583,9,2,0,2,0,0,2,0,27.0032,30.718,16.4272
325,0.910233,0.75,0.319085,0.00350999,0.38467,0.765815,0.217526,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,1,0,27.0032,30.715,16.4272
330,0.910175,0.75,0.319845,0.00351667,0.385779,0.767274,0.216187,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,1,0,27.0032,30.7179,16.4272
335,0.910954,0.75,0.320598,0.00352335,0.388433,0.768732,0.215108,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,9,2,0,2,0,0,2,0,27.0032,30.7208,16.4272
340,0.91062,0.75,0.321354,0.00353004,0.388675,0.77019,0.213955,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,1,0,27.0032,30.7179,16.4272
345,0.911904,0.75,0.322108,0.00353672,0.392441,0.771649,0.212886,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,1,0,27.0032,30.7121,16.4272
350,0.911126,0.75,0.322862,0.00354341,0.391795,0.773107,0.211794,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,1,0,27.0032,30.715,16.4272
355,0.911901,0.75,0.323615,0.00355009,0.394445,0.774565,0.210734,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,1,0,27.0032,30.718,16.4272
360,0.91112,0.75,0.32437,0.00355677,0.393783,0.776024,0.209643,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,1,0,27.0032,30.7208,16.4272
365,0.911911,0.75,0.325123,0.00356346,0.396478,0.777482,0.20858,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,1,0,27.0032,30.7236,16.4272
370,0.911117,0.75,0.325877,0.00357014,0.395784,0.77894,0.207486,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,1,0,27.0032,30.7264,16.4272
375,0.911908,0.75,0.326631,0.00357683,0.398489,0.780399,0.206419,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,1,0,27.0032,30.729,16.4272
380,0.911119,0.75,0.327385,0.00358351,0.397801,0.781857,0.205323,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,1,0,27.0032,30.7317,16.4272
385,0.911902,0.75,0.328139,0.0035902,0.400499,0.783315,0.204253,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,1,0,27.0032,30.7343,16.4272
390,0.911118,0.75,0.328893,0.00359688,0.399815,0.784774,0.203156,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,1,0,27.0032,30.7368,16.4272
395,0.911904,0.75,0.329647,0.00360356,0.40253,0.786232,0.202084,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,1,0,27.0032,30.7393,16.4272
400,0.911119,0.75,0.330401,0.00361025,0.401836,0.78769,0.200986,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,1,0,27.0032,30.7417,16.4272
405,0.9119,0.75,0.331155,0.00361693,0.404549,0.789149,0.199914,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7441,16.4272
410,0.911124,0.75,0.331909,0.00362362,0.403868,0.790607,0.198815,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7464,16.4272
415,0.911901,0.75,0.332663,0.0036303,0.406581,0.792065,0.197742,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7487,16.4272
420,0.911137,0.75,0.333417,0.00363698,0.405919,0.793524,0.196643,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7509,16.4272
425,0.911899,0.75,0.334171,0.00364367,0.408606,0.794982,0.195569,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7531,16.4272
430,0.911121,0.75,0.334926,0.00365035,0.407905,0.79644,0.19447,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7553,16.4272
435,0.9119,0.75,0.335679,0.00365704,0.41064,0.797899,0.193395,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7574,16.4272
440,0.911118,0.75,0.336434,0.00366372,0.409922,0.799357,0.192296,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7594,16.4272
445,0.911939,0.75,0.337188,0.0036704,0.412755,0.800815,0.191221,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7615,16.4272
450,0.911124,0.75,0.337942,0.00367709,0.411958,0.802274,0.190122,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7635,16.4272
455,0.911902,0.75,0.338696,0.00368377,0.414706,0.803732,0.189047,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7654,16.4272
460,0.911117,0.75,0.33945,0.00369046,0.413966,0.80519,0.187948,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7673,16.4272
465,0.911899,0.75,0.340204,0.00369714,0.416731,0.806649,0.186872,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7692,16.4272
470,0.911122,0.75,0.340958,0.00370382,0.416001,0.808107,0.185773,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.771,16.4272
475,0.911899,0.75,0.341712,0.00371051,0.418762,0.809565,0.184697,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7728,16.4272
480,0.911118,0.75,0.342466,0.00371719,0.418017,0.811024,0.183599,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7745,16.4272
485,0.911918,0.75,0.34322,0.00372388,0.420839,0.812482,0.182522,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7763,16.4272
490,0.911124,0.75,0.343975,0.00373056,0.420054,0.81394,0.181424,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.778,16.4272
495,0.911899,0.75,0.344728,0.00373724,0.422827,0.815399,0.180346,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7796,16.4272
500,0.911118,0.75,0.345483,0.00374393,0.422065,0.816857,0.179248,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7812,16.4272
505,0.911899,0.75,0.346237,0.00375061,0.424861,0.818315,0.178171,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7828,16.4272
510,0.911118,0.75,0.346991,0.0037573,0.424091,0.819774,0.177073,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7844,16.4272
515,0.912218,0.75,0.347745,0.00376398,0.427651,0.821232,0.175995,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7859,16.4272
520,0.911123,0.75,0.348499,0.00377066,0.426127,0.82269,0.174897,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7874,16.4272
525,0.911906,0.75,0.349253,0.00377735,0.428943,0.824149,0.173819,0,0,0,0,0,0,0,24.4273,33.0932,58.5583,10,1,0,1,0,0,0,1,27.0032,30.7889,16.4272
