timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster
170,0.996007,1,0.391895,0.00578228,0.387451,0.722785,0.237448,0,0,0,0,0,0,0,27.2314,33.0341,33.3222
175,0.996008,1,0.392919,0.00579771,0.388905,0.724713,0.23593,0,0,0,0,0,0,0,27.2314,33.0341,33.3222
180,0.996011,1,0.393972,0.00581313,0.391056,0.726641,0.233724,0,0,0,0,0,0,0,27.2314,33.0341,33.3222
185,0.996178,1,0.395019,0.00582855,0.393436,0.728569,0.231644,0,0,0,0,0,0,0,27.2314,33.0341,33.3222
190,0.996016,1,0.396054,0.00584398,0.394833,0.730497,0.229864,0,0,0,0,0,0,0,27.2314,33.0341,33.3222
195,0.996005,1,0.397079,0.0058594,0.396292,0.732425,0.228351,0,0,0,0,0,0,0,27.2314,33.0341,33.3222
200,0.996005,1,0.398095,0.00587483,0.397583,0.734353,0.227032,0,0,0,0,0,0,0,27.2314,33.0341,33.3222
205,0.996004,1,0.399107,0.00589025,0.398748,0.736281,0.225841,0,0,0,0,0,0,0,27.2314,33.0341,33.3222
210,0.996007,1,0.400115,0.00590567,0.399843,0.738209,0.224729,0,0,0,0,0,0,0,27.2314,33.0341,33.3222
215,0.996004,1,0.401122,0.0059211,0.400882,0.740137,0.223664,0,0,0,0,0,0,0,27.2314,33.0341,33.3222
220,0.996011,1,0.402128,0.00593652,0.401915,0.742065,0.222622,0,0,0,0,0,0,0,27.2314,33.0341,33.3222
225,0.99601,1,0.403133,0.00595195,0.402924,0.743993,0.221592,0,0,0,0,0,0,0,27.2314,33.0341,33.3222
230,0.996005,1,0.404138,0.00596737,0.403922,0.745921,0.220563,0,0,0,0,0,0,0,27.2314,33.0341,33.3222
235,0.996004,1,0.405143,0.00598279,0.404931,0.747849,0.219532,0,0,0,0,0,0,0,27.2314,33.0341,33.3222
240,0.856134,0.785425,0.321433,0.00515689,0.345938,0.749265,0.214011,53,0,53,0,53,0,0,27.2314,33.0341,33.3222
245,0.994738,1,0.405407,0.00577516,0.383626,0.750771,0.219437,0,0,0,0,0,0,0,27.2314,33.0341,33.3295
