timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,clustersHealthy,clustersDegraded,clustersCritical,actionsReinforce,actionsDisband,actionsClusterDoNothing,cycleS1Cluster,cycleS2Cluster,qClusterDoNothing,qReinforce,qDisband
170,0.996408,0.996,0.391419,0.00580162,0.434834,0.725202,0.232628,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
175,0.996407,0.996,0.392284,0.00581704,0.432377,0.72713,0.235115,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
180,0.996407,0.996,0.393193,0.00583247,0.431022,0.729058,0.236489,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
185,0.996407,0.996,0.394136,0.00584789,0.430512,0.730986,0.237008,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
190,0.996407,0.996,0.395105,0.00586332,0.430618,0.732914,0.236901,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
195,0.996407,0.996,0.39609,0.00587874,0.431157,0.734842,0.236356,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
200,0.996408,0.996,0.397088,0.00589416,0.431993,0.73677,0.235512,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
205,0.99642,0.996,0.398094,0.00590959,0.433051,0.738698,0.234469,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
210,0.996409,0.996,0.399105,0.00592501,0.434183,0.740626,0.233297,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
215,0.996408,0.996,0.400119,0.00594044,0.43542,0.742554,0.232044,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
220,0.996408,0.996,0.401135,0.00595586,0.436707,0.744482,0.23074,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
225,0.996407,0.996,0.402152,0.00597128,0.438022,0.74641,0.229407,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
230,0.996408,0.996,0.40317,0.00598671,0.439356,0.748338,0.228059,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
235,0.996408,0.996,0.404188,0.00600213,0.440692,0.750266,0.226705,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
240,0.996407,0.996,0.405207,0.00601756,0.442029,0.752194,0.225351,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
245,0.996408,0.996,0.406225,0.00603298,0.443363,0.754122,0.224,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
250,0.996408,0.996,0.407242,0.0060484,0.444692,0.75605,0.222655,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
255,0.996408,0.996,0.40826,0.00606383,0.446013,0.757978,0.221317,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
260,0.996407,0.996,0.409277,0.00607925,0.447327,0.759906,0.219986,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
265,0.996407,0.996,0.410294,0.00609468,0.448633,0.761834,0.218662,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
270,0.996421,0.996,0.411311,0.0061101,0.449964,0.763762,0.217346,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
275,0.996407,0.996,0.412327,0.00612552,0.451226,0.76569,0.216038,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
280,0.996407,0.996,0.413343,0.00614095,0.452512,0.767618,0.214736,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
285,0.996407,0.996,0.414359,0.00615637,0.45379,0.769546,0.213441,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
290,0.996408,0.996,0.415374,0.0061718,0.455065,0.771474,0.212151,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
295,0.996407,0.996,0.41639,0.00618722,0.456331,0.773402,0.210868,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
300,0.996408,0.996,0.417405,0.00620264,0.457594,0.77533,0.20959,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
305,0.996417,0.996,0.41842,0.00621807,0.458875,0.777258,0.208317,0,0,0,0,0,0,0,24.4273,33.2,40.5094,20,0,0,0,0,0,0,0,27.0325,30.7586,14.7862
310,0.875275,0.764,0.419203,0.00622978,0.338117,0.778722,0.207041,0,0,0,0,0,0,0,24.4273,33.2,40.5094,10,2,8,2,8,0,10,0,27.0325,30.7586,14.7862
315,0.527167,0.260331,0.137756,0.00386252,0.189498,0.778941,0.201591,120,0,120,0,120,0,0,24.4273,33.2,40.5094,11,3,1,3,1,0,4,0,27.0325,30.7333,15.0668
320,0.872753,0.751037,0.332007,0.00452974,0.297182,0.779762,0.203546,1,1,0,0,1,0,0,24.4273,33.2,40.5094,13,1,0,1,0,0,1,0,27.0325,30.7237,15.0988
325,0.91035,0.755187,0.334341,0.00453813,0.302339,0.781206,0.203201,0,0,0,0,0,0,0,24.4273,33.1563,40.5094,14,0,0,0,0,0,0,0,27.0325,30.7264,15.0988
330,0.910072,0.755187,0.335148,0.00454652,0.30464,0.78265,0.200256,0,0,0,0,0,0,0,24.4273,33.1563,40.5094,14,0,0,0,0,0,0,0,27.0325,30.7264,15.0988
335,0.910073,0.755187,0.335902,0.0045549,0.305661,0.784094,0.199155,0,0,0,0,0,0,0,24.4273,33.1563,40.5094,14,0,0,0,0,0,0,0,27.0325,30.7264,15.0988
