timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,clustersHealthy,clustersDegraded,clustersCritical,actionsReinforce,actionsDisband,actionsClusterDoNothing,cycleS1Cluster,cycleS2Cluster,qClusterDoNothing,qReinforce,qDisband
170,0.986719,0.968,0.375107,0.00648658,0.430754,0.705063,0.236814,0,0,0,0,0,0,0,23.4509,33.0381,40.3944,23,0,0,0,0,0,0,0,26.8879,30.6455,12.4476
175,0.986718,0.968,0.375544,0.00650365,0.420296,0.706919,0.247475,0,0,0,0,0,0,0,23.4509,33.0381,40.3944,23,0,0,0,0,0,0,0,26.8879,30.6455,12.4476
180,0.986718,0.968,0.376192,0.00652073,0.41431,0.708775,0.253573,0,0,0,0,0,0,0,23.4509,33.0381,40.3944,23,0,0,0,0,0,0,0,26.8879,30.6455,12.4476
185,0.986718,0.968,0.376949,0.00653781,0.41067,0.710631,0.257276,0,0,0,0,0,0,0,23.4509,33.0381,40.3944,23,0,0,0,0,0,0,0,26.8879,30.6455,12.4476
190,0.986718,0.968,0.377772,0.00655488,0.408428,0.712487,0.259558,0,0,0,0,0,0,0,23.4509,33.0381,40.3944,23,0,0,0,0,0,0,0,26.8879,30.6455,12.4476
195,0.986718,0.968,0.378638,0.00657196,0.407095,0.714343,0.260915,0,0,0,0,0,0,0,23.4509,33.0381,40.3944,23,0,0,0,0,0,0,0,26.8879,30.6455,12.4476
200,0.986718,0.968,0.379533,0.00658903,0.406391,0.716199,0.261632,0,0,0,0,0,0,0,23.4509,33.0381,40.3944,23,0,0,0,0,0,0,0,26.8879,30.6455,12.4476
205,0.986731,0.968,0.380449,0.00660611,0.406164,0.718055,0.261891,0,0,0,0,0,0,0,23.4509,33.0381,40.3944,23,0,0,0,0,0,0,0,26.8879,30.6455,12.4476
210,0.986721,0.968,0.381381,0.00662318,0.40622,0.719911,0.261813,0,0,0,0,0,0,0,23.4509,33.0381,40.3944,23,0,0,0,0,0,0,0,26.8879,30.6455,12.4476
215,0.986717,0.968,0.382324,0.00664026,0.406537,0.721767,0.261485,0,0,0,0,0,0,0,23.4509,33.0381,40.3944,23,0,0,0,0,0,0,0,26.8879,30.6455,12.4476
