timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster
170,0.991891,0.984,0.38509,0.00629548,0.383492,0.715396,0.241279,0,0,0,0,0,0,0,0,0,0
175,0.991905,0.984,0.385709,0.00631203,0.376369,0.717276,0.248564,0,0,0,0,0,0,0,0,0,0
180,0.991889,0.984,0.386429,0.00632857,0.37144,0.719156,0.253564,0,0,0,0,0,0,0,0,0,0
185,0.991889,0.984,0.387226,0.00634511,0.368247,0.721036,0.256829,0,0,0,0,0,0,0,0,0,0
190,0.99189,0.984,0.388075,0.00636166,0.366231,0.722916,0.258896,0,0,0,0,0,0,0,0,0,0
195,0.991889,0.984,0.38896,0.0063782,0.365015,0.724796,0.260146,0,0,0,0,0,0,0,0,0,0
200,0.991889,0.984,0.38987,0.00639475,0.364355,0.726676,0.260831,0,0,0,0,0,0,0,0,0,0
205,0.991891,0.984,0.390797,0.00641129,0.364087,0.728556,0.261118,0,0,0,0,0,0,0,0,0,0
210,0.991899,0.984,0.391737,0.00642783,0.364112,0.730436,0.261117,0,0,0,0,0,0,0,0,0,0
215,0.99189,0.984,0.392687,0.00644438,0.364314,0.732316,0.260903,0,0,0,0,0,0,0,0,0,0
220,0.991889,0.984,0.393643,0.00646092,0.364688,0.734196,0.260527,0,0,0,0,0,0,0,0,0,0
225,0.991889,0.984,0.394605,0.00647747,0.365185,0.736076,0.260027,0,0,0,0,0,0,0,0,0,0
230,0.99189,0.984,0.395571,0.00649401,0.365777,0.737956,0.25943,0,0,0,0,0,0,0,0,0,0
235,0.99189,0.984,0.396541,0.00651055,0.366443,0.739836,0.258757,0,0,0,0,0,0,0,0,0,0
240,0.991889,0.984,0.397513,0.0065271,0.367166,0.741716,0.258024,0,0,0,0,0,0,0,0,0,0
245,0.99195,0.984,0.398488,0.00654364,0.368053,0.743596,0.257241,0,0,0,0,0,0,0,0,0,0
250,0.991209,0.984,0.399464,0.00656019,0.36755,0.745476,0.256419,0,0,0,0,0,0,0,0,0,0
255,0.99189,0.984,0.400441,0.00657673,0.369592,0.747356,0.255565,0,0,0,0,0,0,0,0,0,0
260,0.99189,0.984,0.40142,0.00659327,0.370458,0.749236,0.254684,0,0,0,0,0,0,0,0,0,0
265,0.99189,0.984,0.4024,0.00660982,0.371345,0.751116,0.253783,0,0,0,0,0,0,0,0,0,0
270,0.991889,0.984,0.40338,0.00662636,0.372249,0.752996,0.252864,0,0,0,0,0,0,0,0,0,0
275,0.991889,0.984,0.404361,0.00664291,0.373167,0.754876,0.251931,0,0,0,0,0,0,0,0,0,0
280,0.99189,0.984,0.405343,0.00665945,0.374099,0.756756,0.250986,0,0,0,0,0,0,0,0,0,0
285,0.991898,0.984,0.406325,0.00667599,0.375053,0.758636,0.250032,0,0,0,0,0,0,0,0,0,0
290,0.991894,0.984,0.407307,0.00669254,0.375991,0.760516,0.24907,0,0,0,0,0,0,0,0,0,0
295,0.99189,0.984,0.40829,0.00670908,0.376938,0.762396,0.248101,0,0,0,0,0,0,0,0,0,0
300,0.991889,0.984,0.409273,0.00672563,0.377895,0.764276,0.247127,0,0,0,0,0,0,0,0,0,0
305,0.99189,0.984,0.410256,0.00674217,0.378858,0.766156,0.246148,0,0,0,0,0,0,0,0,0,0
310,0.991889,0.984,0.411239,0.00675871,0.379823,0.768036,0.245166,0,0,0,0,0,0,0,0,0,0
315,0.9919,0.984,0.412222,0.00677526,0.380813,0.769916,0.24418,0,0,0,0,0,0,0,0,0,0
320,0.991889,0.984,0.413206,0.0067918,0.381764,0.771796,0.243192,0,0,0,0,0,0,0,0,0,0
325,0.991889,0.984,0.414189,0.00680835,0.382738,0.773676,0.242202,0,0,0,0,0,0,0,0,0,0
330,0.991889,0.984,0.415173,0.00682489,0.383713,0.775556,0.241211,0,0,0,0,0,0,0,0,0,0
335,0.99189,0.984,0.416157,0.00684143,0.384691,0.777436,0.240218,0,0,0,0,0,0,0,0,0,0
340,0.991889,0.984,0.41714,0.00685798,0.385668,0.779316,0.239223,0,0,0,0,0,0,0,0,0,0
345,0.991889,0.984,0.418124,0.00687452,0.386647,0.781196,0.238228,0,0,0,0,0,0,0,0,0,0
350,0.9919,0.984,0.419108,0.00689107,0.387648,0.783076,0.237232,0,0,0,0,0,0,0,0,0,0
355,0.99189,0.984,0.420092,0.00690761,0.388609,0.784956,0.236235,0,0,0,0,0,0,0,0,0,0
360,0.99189,0.984,0.421076,0.00692415,0.389588,0.786836,0.235238,0,0,0,0,0,0,0,0,0,0
365,0.991889,0.984,0.42206,0.0069407,0.390569,0.788716,0.23424,0,0,0,0,0,0,0,0,0,0
370,0.99189,0.984,0.423044,0.00695724,0.391551,0.790596,0.233242,0,0,0,0,0,0,0,0,0,0
375,0.99189,0.984,0.424028,0.00697379,0.392533,0.792476,0.232244,0,0,0,0,0,0,0,0,0,0
380,0.99189,0.984,0.425011,0.00699033,0.393515,0.794356,0.231245,0,0,0,0,0,0,0,0,0,0
385,0.991911,0.984,0.425995,0.00700687,0.39454,0.796236,0.230246,0,0,0,0,0,0,0,0,0,0
390,0.991899,0.984,0.426979,0.00702342,0.3955,0.798116,0.229247,0,0,0,0,0,0,0,0,0,0
395,0.99189,0.984,0.427963,0.00703996,0.396463,0.799996,0.228248,0,0,0,0,0,0,0,0,0,0
400,0.991889,0.984,0.428947,0.00705651,0.397445,0.801876,0.227248,0,0,0,0,0,0,0,0,0,0
405,0.991889,0.984,0.429931,0.00707305,0.398428,0.803756,0.226249,0,0,0,0,0,0,0,0,0,0
410,0.99189,0.984,0.430915,0.00708959,0.399411,0.805636,0.225249,0,0,0,0,0,0,0,0,0,0
415,0.99189,0.984,0.431899,0.00710614,0.400395,0.807516,0.22425,0,0,0,0,0,0,0,0,0,0
420,0.99189,0.984,0.432883,0.00712268,0.401378,0.809396,0.22325,0,0,0,0,0,0,0,0,0,0
425,0.991894,0.984,0.433867,0.00713923,0.40237,0.811276,0.22225,0,0,0,0,0,0,0,0,0,0
430,0.991896,0.984,0.434851,0.00715577,0.403358,0.813156,0.221251,0,0,0,0,0,0,0,0,0,0
435,0.991891,0.984,0.435835,0.00717231,0.404329,0.815036,0.220251,0,0,0,0,0,0,0,0,0,0
440,0.991889,0.984,0.436819,0.00718886,0.405309,0.816916,0.219251,0,0,0,0,0,0,0,0,0,0
445,0.99189,0.984,0.437803,0.0072054,0.406294,0.818796,0.218251,0,0,0,0,0,0,0,0,0,0
450,0.991889,0.984,0.438787,0.00722195,0.407277,0.820676,0.217251,0,0,0,0,0,0,0,0,0,0
455,0.991901,0.984,0.439771,0.00723849,0.408284,0.822556,0.216251,0,0,0,0,0,0,0,0,0,0
460,0.991891,0.984,0.440755,0.00725503,0.409247,0.824436,0.215251,0,0,0,0,0,0,0,0,0,0
465,0.991889,0.984,0.441739,0.00727158,0.410227,0.826316,0.214251,0,0,0,0,0,0,0,0,0,0
470,0.991889,0.984,0.442723,0.00728812,0.411209,0.828196,0.213251,0,0,0,0,0,0,0,0,0,0
475,0.991889,0.984,0.443707,0.00730467,0.412193,0.830076,0.212251,0,0,0,0,0,0,0,0,0,0
480,0.99189,0.984,0.444691,0.00732121,0.413178,0.831956,0.211251,0,0,0,0,0,0,0,0,0,0
485,0.99189,0.984,0.445675,0.00733775,0.414162,0.833836,0.210251,0,0,0,0,0,0,0,0,0,0
490,0.991902,0.984,0.446659,0.0073543,0.41517,0.835716,0.209252,0,0,0,0,0,0,0,0,0,0
495,0.991891,0.984,0.447643,0.00737084,0.416131,0.837596,0.208252,0,0,0,0,0,0,0,0,0,0
500,0.991889,0.984,0.448627,0.00738739,0.417109,0.839476,0.207252,0,0,0,0,0,0,0,0,0,0
505,0.991889,0.984,0.449611,0.00740393,0.418094,0.841356,0.206252,0,0,0,0,0,0,0,0,0,0
510,0.991889,0.984,0.450595,0.00742047,0.419077,0.843236,0.205252,0,0,0,0,0,0,0,0,0,0
515,0.99189,0.984,0.451579,0.00743702,0.420062,0.845116,0.204252,0,0,0,0,0,0,0,0,0,0
520,0.991889,0.984,0.452563,0.00745356,0.421043,0.846996,0.203252,0,0,0,0,0,0,0,0,0,0
