timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster
170,0.992628,0.99,0.386503,0.00606483,0.464831,0.713509,0.221251,0,0,0,0,0,0,0,28.3045,33.0263,46.498
175,0.992627,0.99,0.387327,0.00608115,0.46174,0.715429,0.224457,0,0,0,0,0,0,0,28.3045,33.0263,46.498
180,0.992627,0.99,0.388203,0.00609747,0.459848,0.717349,0.226428,0,0,0,0,0,0,0,28.3045,33.0263,46.498
185,0.992626,0.99,0.389113,0.00611379,0.458708,0.719269,0.227615,0,0,0,0,0,0,0,28.3045,33.0263,46.498
190,0.992627,0.99,0.390045,0.00613011,0.458101,0.721189,0.228256,0,0,0,0,0,0,0,28.3045,33.0263,46.498
195,0.992626,0.99,0.390995,0.00614643,0.45788,0.723109,0.228492,0,0,0,0,0,0,0,28.3045,33.0263,46.498
200,0.992626,0.99,0.391959,0.00616275,0.457961,0.725029,0.228418,0,0,0,0,0,0,0,28.3045,33.0263,46.498
205,0.99264,0.99,0.392932,0.00617907,0.458306,0.726949,0.228104,0,0,0,0,0,0,0,28.3045,33.0263,46.498
210,0.992627,0.99,0.393913,0.00619539,0.458777,0.728869,0.227598,0,0,0,0,0,0,0,28.3045,33.0263,46.498
215,0.992627,0.99,0.394901,0.00621171,0.459422,0.730789,0.226941,0,0,0,0,0,0,0,28.3045,33.0263,46.498
220,0.992627,0.99,0.395894,0.00622803,0.460185,0.732709,0.226163,0,0,0,0,0,0,0,28.3045,33.0263,46.498
225,0.992627,0.99,0.396892,0.00624435,0.461045,0.734629,0.225287,0,0,0,0,0,0,0,28.3045,33.0263,46.498
230,0.992627,0.99,0.397892,0.00626067,0.461979,0.736549,0.224334,0,0,0,0,0,0,0,28.3045,33.0263,46.498
235,0.992626,0.99,0.398895,0.00627699,0.462973,0.738469,0.223318,0,0,0,0,0,0,0,28.3045,33.0263,46.498
240,0.992627,0.99,0.399901,0.00629331,0.464018,0.740389,0.222251,0,0,0,0,0,0,0,28.3045,33.0263,46.498
245,0.992627,0.99,0.400908,0.00630963,0.465103,0.742309,0.221142,0,0,0,0,0,0,0,28.3045,33.0263,46.498
250,0.992627,0.99,0.401916,0.00632595,0.46622,0.744229,0.220001,0,0,0,0,0,0,0,28.3045,33.0263,46.498
255,0.992627,0.99,0.402926,0.00634227,0.467364,0.746149,0.218832,0,0,0,0,0,0,0,28.3045,33.0263,46.498
260,0.992627,0.99,0.403937,0.00635859,0.46853,0.748069,0.217641,0,0,0,0,0,0,0,28.3045,33.0263,46.498
265,0.992627,0.99,0.404948,0.00637491,0.469712,0.749989,0.216432,0,0,0,0,0,0,0,28.3045,33.0263,46.498
270,0.992639,0.99,0.40596,0.00639123,0.47094,0.751909,0.215208,0,0,0,0,0,0,0,28.3045,33.0263,46.498
275,0.992626,0.99,0.406973,0.00640755,0.472118,0.753829,0.213972,0,0,0,0,0,0,0,28.3045,33.0263,46.498
280,0.992626,0.99,0.407986,0.00642387,0.473337,0.755749,0.212726,0,0,0,0,0,0,0,28.3045,33.0263,46.498
285,0.992626,0.99,0.408999,0.00644019,0.474564,0.757669,0.211471,0,0,0,0,0,0,0,28.3045,33.0263,46.498
290,0.992627,0.99,0.410012,0.00645651,0.475798,0.759589,0.21021,0,0,0,0,0,0,0,28.3045,33.0263,46.498
295,0.992626,0.99,0.411026,0.00647283,0.477036,0.761509,0.208944,0,0,0,0,0,0,0,28.3045,33.0263,46.498
300,0.992627,0.99,0.41204,0.00648915,0.478282,0.763429,0.207672,0,0,0,0,0,0,0,28.3045,33.0263,46.498
305,0.992626,0.99,0.413054,0.00650547,0.479527,0.765349,0.206397,0,0,0,0,0,0,0,28.3045,33.0263,46.498
310,0.755261,0.591837,0.253611,0.00508388,0.397537,0.766493,0.196318,78,0,78,0,0,78,0,28.3045,33.0263,46.498
315,0.99118,0.989796,0.412627,0.00626483,0.456118,0.767442,0.208096,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
320,0.991192,0.989796,0.413728,0.00628049,0.459502,0.76936,0.204612,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
325,0.991184,0.989796,0.414777,0.00629615,0.461602,0.771278,0.202416,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
330,0.991184,0.989796,0.415808,0.00631181,0.463311,0.773197,0.200649,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
335,0.991182,0.989796,0.416833,0.00632747,0.464858,0.775115,0.199048,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
340,0.991182,0.989796,0.417854,0.00634313,0.466332,0.777033,0.197527,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
345,0.991182,0.989796,0.418873,0.00635879,0.467757,0.778952,0.196057,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
350,0.991192,0.989796,0.419891,0.00637445,0.469169,0.78087,0.194625,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
355,0.991182,0.989796,0.420907,0.00639011,0.470506,0.782788,0.193222,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
360,0.991193,0.989796,0.421923,0.00640577,0.471869,0.784707,0.191844,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
365,0.991183,0.989796,0.422937,0.00642143,0.473161,0.786625,0.190487,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
370,0.991183,0.989796,0.423951,0.00643709,0.474462,0.788544,0.189147,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
375,0.990386,0.989796,0.424964,0.00645275,0.473856,0.790462,0.187821,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
380,0.991185,0.989796,0.425977,0.00646841,0.477028,0.79238,0.186508,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
385,0.991186,0.989796,0.42699,0.00648407,0.478297,0.794299,0.185204,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
390,0.991183,0.989796,0.428002,0.00649973,0.479545,0.796217,0.183909,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
395,0.991185,0.989796,0.429013,0.00651539,0.480802,0.798135,0.182622,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
400,0.991183,0.989796,0.430025,0.00653105,0.482039,0.800054,0.18134,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
405,0.991183,0.989796,0.431036,0.00654671,0.48328,0.801972,0.180064,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
410,0.991183,0.989796,0.432047,0.00656237,0.484515,0.80389,0.178791,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
415,0.991184,0.989796,0.433058,0.00657803,0.485749,0.805809,0.177522,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
420,0.991191,0.989796,0.434069,0.00659369,0.486996,0.807727,0.176257,0,0,0,0,0,0,0,28.3045,33.0263,46.5402
