timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,clustersHealthy,clustersDegraded,clustersCritical,actionsReinforce,actionsDisband,actionsClusterDoNothing,cycleS1Cluster,cycleS2Cluster,qClusterDoNothing,qReinforce,qDisband
170,0.988464,0.972,0.387709,0.00744059,0.307112,0.715442,0.242988,0,0,0,0,0,0,0,24.4273,33.1636,64.8123,26,0,0,0,0,0,0,0,26.9992,32.4711,16.6437
175,0.988463,0.972,0.388453,0.00745956,0.303946,0.717266,0.246219,0,0,0,0,0,0,0,24.4273,33.1636,64.8123,26,0,0,0,0,0,0,0,26.9992,32.4711,16.6437
180,0.988464,0.972,0.389275,0.00747853,0.302255,0.71909,0.247954,0,0,0,0,0,0,0,24.4273,33.1636,64.8123,26,0,0,0,0,0,0,0,26.9992,32.4711,16.6437
185,0.988463,0.972,0.390145,0.0074975,0.301473,0.720914,0.248759,0,0,0,0,0,0,0,24.4273,33.1636,64.8123,26,0,0,0,0,0,0,0,26.9992,32.4711,16.6437
190,0.988463,0.972,0.391043,0.00751647,0.301218,0.722738,0.249028,0,0,0,0,0,0,0,24.4273,33.1636,64.8123,26,0,0,0,0,0,0,0,26.9992,32.4711,16.6437
195,0.988463,0.972,0.391958,0.00753544,0.301288,0.724562,0.248964,0,0,0,0,0,0,0,24.4273,33.1636,64.8123,26,0,0,0,0,0,0,0,26.9992,32.4711,16.6437
200,0.988463,0.972,0.392885,0.00755441,0.301573,0.726386,0.24868,0,0,0,0,0,0,0,24.4273,33.1636,64.8123,26,0,0,0,0,0,0,0,26.9992,32.4711,16.6437
205,0.988477,0.972,0.39382,0.00757338,0.302029,0.72821,0.248242,0,0,0,0,0,0,0,24.4273,33.1636,64.8123,26,0,0,0,0,0,0,0,26.9992,32.4711,16.6437
210,0.988464,0.972,0.39476,0.00759235,0.302549,0.730034,0.247695,0,0,0,0,0,0,0,24.4273,33.1636,64.8123,26,0,0,0,0,0,0,0,26.9992,32.4711,16.6437
215,0.988463,0.972,0.395705,0.00761132,0.303166,0.731858,0.24707,0,0,0,0,0,0,0,24.4273,33.1636,64.8123,26,0,0,0,0,0,0,0,26.9992,32.4711,16.6437
220,0.988463,0.972,0.396652,0.00763029,0.303839,0.733682,0.246388,0,0,0,0,0,0,0,24.4273,33.1636,64.8123,26,0,0,0,0,0,0,0,26.9992,32.4711,16.6437
225,0.988463,0.972,0.397602,0.00764926,0.304553,0.735506,0.245664,0,0,0,0,0,0,0,24.4273,33.1636,64.8123,26,0,0,0,0,0,0,0,26.9992,32.4711,16.6437
230,0.988463,0.972,0.398553,0.00766823,0.305296,0.73733,0.244909,0,0,0,0,0,0,0,24.4273,33.1636,64.8123,26,0,0,0,0,0,0,0,26.9992,32.4711,16.6437
235,0.98847,0.972,0.399506,0.0076872,0.306072,0.739154,0.244132,0,0,0,0,0,0,0,24.4273,33.1636,64.8123,26,0,0,0,0,0,0,0,26.9992,32.4711,16.6437
240,0.988464,0.972,0.400459,0.00770617,0.306845,0.740978,0.243338,0,0,0,0,0,0,0,24.4273,33.1636,64.8123,26,0,0,0,0,0,0,0,26.9992,32.4711,16.6437
245,0.988464,0.972,0.401413,0.00772514,0.30764,0.742802,0.242531,0,0,0,0,0,0,0,24.4273,33.1636,64.8123,26,0,0,0,0,0,0,0,26.9992,32.4711,16.6437
250,0.988464,0.972,0.402367,0.00774411,0.308443,0.744626,0.241715,0,0,0,0,0,0,0,24.4273,33.1636,64.8123,26,0,0,0,0,0,0,0,26.9992,32.4711,16.6437
