[HISTORICAL]
# timestamp,action,qiDelta,srDelta,reward
170,0,0,0,0
175,0,0,0,0
180,0,0,0,0
185,0,0,0,0
190,0,0,0,0
195,0,0,0,0
200,0,0,0,0
205,0,0,0,0
210,0,0,0,0
215,0,0,0,0
220,0,0,0,0
225,0,0,0,0
230,0,0,0,0
235,0,0,0,0
240,0,0,0,0
245,0,0,0,0
250,0,0,0,0
255,0,0,0,0
260,0,0,0,0
265,0,0,0,0
270,0,0,0,0
275,0,0,0,0
280,0,0,0,0
285,0,0,0,0
290,0,0,0,0
295,0,0,0,0
300,0,0,0,0
305,0,0,0,0
310,0,0.133337,0.190169,0.23017
315,0,-0.00498305,-0.0166102,-0.0181051
320,0,-0.00498305,-0.0166102,-0.0181051
325,0,-0.00498305,-0.0166102,-0.0181051
330,0,-0.00498305,-0.0166102,-0.0181051
335,0,-0.00498305,-0.0166102,-0.0181051
340,0,-0.00498305,-0.0166102,-0.0181051
345,0,-0.00498305,-0.0166102,-0.0181051
350,0,-0.00498305,-0.0166102,-0.0181051
355,0,-0.00498305,-0.0166102,-0.0181051
360,0,-0.00498305,-0.0166102,-0.0181051
365,0,-0.00498305,-0.0166102,-0.0181051
370,0,-0.00498305,-0.0166102,-0.0181051
375,0,-0.00498305,-0.0166102,-0.0181051
380,0,-0.00498305,-0.0166102,-0.0181051
385,0,-0.00498305,-0.0166102,-0.0181051
390,0,-0.00498305,-0.0166102,-0.0181051
395,0,-0.00498305,-0.0166102,-0.0181051
400,0,-0.00498305,-0.0166102,-0.0181051
405,0,-0.00498305,-0.0166102,-0.0181051
410,0,-0.00498305,-0.0166102,-0.0181051
415,0,-0.00498305,-0.0166102,-0.0181051
420,0,-0.00498305,-0.0166102,-0.0181051
425,0,-0.00498305,-0.0166102,-0.0181051
430,0,-0.00498305,-0.0166102,-0.0181051
435,0,-0.00498305,-0.0166102,-0.0181051
440,0,-0.00498305,-0.0166102,-0.0181051
445,0,-0.00498305,-0.0166102,-0.0181051
450,0,-0.00498305,-0.0166102,-0.0181051
455,0,-0.00498305,-0.0166102,-0.0181051
460,0,0.12342,0.186598,0.223624
465,0,-0.00896907,-0.0298969,-0.0325876
470,0,-0.00896907,-0.0298969,-0.0325876
475,0,-0.00896907,-0.0298969,-0.0325876
480,0,-0.00896907,-0.0298969,-0.0325876
485,0,-0.00896907,-0.0298969,-0.0325876
490,0,-0.00896907,-0.0298969,-0.0325876
495,0,-0.00896907,-0.0298969,-0.0325876
500,0,-0.00896907,-0.0298969,-0.0325876
505,0,-0.00896907,-0.0298969,-0.0325876
510,0,-0.00896907,-0.0298969,-0.0325876
515,0,-0.00896907,-0.0298969,-0.0325876
520,0,-0.00896907,-0.0298969,-0.0325876
525,0,-0.00896907,-0.0298969,-0.0325876
530,0,-0.00896907,-0.0298969,-0.0325876
535,0,-0.00896907,-0.0298969,-0.0325876
540,0,-0.00896907,-0.0298969,-0.0325876
545,0,-0.00896907,-0.0298969,-0.0325876
550,0,-0.00896907,-0.0298969,-0.0325876
555,0,-0.00896907,-0.0298969,-0.0325876
560,0,-0.00896907,-0.0298969,-0.0325876
565,0,-0.00896907,-0.0298969,-0.0325876
570,0,-0.00896907,-0.0298969,-0.0325876
575,0,-0.00896907,-0.0298969,-0.0325876
580,0,-0.00896907,-0.0298969,-0.0325876
585,0,-0.00896907,-0.0298969,-0.0325876
590,0,-0.00896907,-0.0298969,-0.0325876
595,0,-0.00896907,-0.0298969,-0.0325876
600,0,-0.00896907,-0.0298969,-0.0325876
605,0,-0.00896907,-0.0298969,-0.0325876
610,0,0.145824,0.304028,0.347775
615,0,-0.0107384,-0.0363889,-0.0396104
620,0,-0.0119583,-0.0398611,-0.0434486
625,0,-0.0119583,-0.0398611,-0.0434486
630,0,-0.0119583,-0.0398611,-0.0434486
635,0,-0.0119583,-0.0398611,-0.0434486
640,0,-0.0119583,-0.0398611,-0.0434486
645,0,-0.0119583,-0.0398611,-0.0434486
650,0,-0.0119583,-0.0398611,-0.0434486
655,0,-0.0119583,-0.0398611,-0.0434486
660,0,-0.0119583,-0.0398611,-0.0434486
665,0,-0.0119583,-0.0398611,-0.0434486
670,0,-0.0119583,-0.0398611,-0.0434486
675,0,-0.0119583,-0.0398611,-0.0434486
680,0,-0.0119583,-0.0398611,-0.0434486
685,0,-0.0119583,-0.0398611,-0.0434486
690,0,-0.0119583,-0.0398611,-0.0434486
695,0,-0.0119583,-0.0398611,-0.0434486
700,0,-0.0119583,-0.0398611,-0.0434486
705,0,-0.0119583,-0.0398611,-0.0434486
710,0,-0.0119583,-0.0398611,-0.0434486
715,0,-0.0119583,-0.0398611,-0.0434486
720,0,-0.0119583,-0.0398611,-0.0434486
725,0,-0.0119583,-0.0398611,-0.0434486
730,0,-0.0119583,-0.0398611,-0.0434486
735,0,-0.0119583,-0.0398611,-0.0434486
740,0,-0.0119583,-0.0398611,-0.0434486
745,0,-0.0119583,-0.0398611,-0.0434486
750,0,-0.0119583,-0.0398611,-0.0434486
755,0,-0.0119583,-0.0398611,-0.0434486
760,0,-0.0119583,-0.0398611,-0.0434486
765,0,-0.0119583,-0.0398611,-0.0434486
770,0,-0.0119583,-0.0398611,-0.0434486
775,0,-0.0119583,-0.0398611,-0.0434486
780,0,-0.0119583,-0.0398611,-0.0434486
785,0,-0.0119583,-0.0398611,-0.0434486
790,0,-0.0119583,-0.0398611,-0.0434486
795,0,-0.0119583,-0.0398611,-0.0434486
800,0,-0.0119583,-0.0398611,-0.0434486
805,0,-0.0119583,-0.0398611,-0.0434486
810,0,-0.0119583,-0.0398611,-0.0434486
815,0,-0.0119583,-0.0398611,-0.0434486
820,0,-0.0119583,-0.0398611,-0.0434486
825,0,-0.0119583,-0.0398611,-0.0434486
830,0,-0.0119583,-0.0398611,-0.0434486
