timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster
170,0.993795,0.993333,0.387094,0.00708768,0.280522,0.708768,0.298803,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
175,0.99252,0.993333,0.388024,0.00710635,0.278754,0.710635,0.298869,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
180,0.9938,0.993333,0.388979,0.00712501,0.280877,0.712501,0.298428,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
185,0.993795,0.993333,0.389943,0.00714368,0.281466,0.714368,0.297818,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
190,0.993795,0.993333,0.39091,0.00716235,0.282127,0.716235,0.297141,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
195,0.993796,0.993333,0.391879,0.00718101,0.28282,0.718101,0.296435,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
200,0.993795,0.993333,0.392848,0.00719968,0.283526,0.719968,0.295713,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
205,0.993797,0.993333,0.393818,0.00721835,0.284245,0.721835,0.294983,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
210,0.993805,0.993333,0.394788,0.00723701,0.284978,0.723701,0.294247,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
215,0.993795,0.993333,0.395758,0.00725568,0.285688,0.725568,0.293508,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
220,0.993795,0.993333,0.396729,0.00727435,0.286415,0.727435,0.292766,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
225,0.993795,0.993333,0.397699,0.00729301,0.287144,0.729301,0.292022,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
230,0.993795,0.993333,0.39867,0.00731168,0.287875,0.731168,0.291276,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
235,0.993794,0.993333,0.399641,0.00733035,0.288606,0.733035,0.290528,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
240,0.993795,0.993333,0.400612,0.00734901,0.289343,0.734901,0.289779,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
245,0.993808,0.993333,0.401582,0.00736768,0.290097,0.736768,0.289027,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
250,0.993947,0.993333,0.402553,0.00738635,0.29103,0.738635,0.288272,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
255,0.993796,0.993333,0.403525,0.00740501,0.29156,0.740501,0.287516,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
260,0.993794,0.993333,0.404496,0.00742368,0.2923,0.742368,0.286758,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
265,0.993795,0.993333,0.405467,0.00744235,0.293046,0.744235,0.285997,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
270,0.993795,0.993333,0.406439,0.00746101,0.293793,0.746101,0.285234,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
275,0.993795,0.993333,0.40741,0.00747968,0.294542,0.747968,0.284469,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
280,0.993795,0.993333,0.408382,0.00749835,0.295293,0.749835,0.283703,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
285,0.993795,0.993333,0.409354,0.00751701,0.296046,0.751701,0.282934,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
290,0.993796,0.993333,0.410326,0.00753568,0.296801,0.753568,0.282163,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
295,0.993795,0.993333,0.411298,0.00755435,0.297557,0.755435,0.281391,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
300,0.993799,0.993333,0.41227,0.00757301,0.298321,0.757301,0.280617,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
305,0.993804,0.993333,0.413242,0.00759168,0.299088,0.759168,0.279842,0,0,0,0,0,0,0,17.6339,31.1727,33.3128
310,0.814577,0.618243,0.26755,0.00667689,0.229722,0.760138,0.286877,111,0,111,0,111,0,0,17.6339,31.1727,33.3128
315,0.992624,0.993243,0.413451,0.00746026,0.27998,0.761461,0.28342,0,0,0,0,0,0,0,17.6339,31.1727,33.3312
320,0.992638,0.993243,0.414385,0.00747853,0.280046,0.763326,0.283383,0,0,0,0,0,0,0,17.6339,31.1727,33.3312
325,0.992627,0.993243,0.415386,0.0074968,0.28138,0.76519,0.281986,0,0,0,0,0,0,0,17.6339,31.1727,33.3312
330,0.992629,0.993243,0.416351,0.00751507,0.282032,0.767055,0.28132,0,0,0,0,0,0,0,17.6339,31.1727,33.3312
335,0.993115,0.993243,0.417329,0.00753334,0.283641,0.76892,0.28039,0,0,0,0,0,0,0,17.6339,31.1727,33.3312
340,0.992628,0.993243,0.418301,0.00755161,0.283718,0.770785,0.279584,0,0,0,0,0,0,0,17.6339,31.1727,33.3312
345,0.992633,0.993243,0.419275,0.00756988,0.284552,0.77265,0.278733,0,0,0,0,0,0,0,17.6339,31.1727,33.3312
350,0.992627,0.993243,0.420248,0.00758815,0.285347,0.774515,0.277905,0,0,0,0,0,0,0,17.6339,31.1727,33.3312
355,0.992627,0.993243,0.421221,0.00760642,0.286157,0.77638,0.277073,0,0,0,0,0,0,0,17.6339,31.1727,33.3312
360,0.992628,0.993243,0.422194,0.00762469,0.286963,0.778245,0.276246,0,0,0,0,0,0,0,17.6339,31.1727,33.3312
365,0.992628,0.993243,0.423167,0.00764296,0.287764,0.780109,0.275421,0,0,0,0,0,0,0,17.6339,31.1727,33.3312
370,0.992629,0.993243,0.42414,0.00766123,0.288564,0.781974,0.274599,0,0,0,0,0,0,0,17.6339,31.1727,33.3312
375,0.992628,0.993243,0.425113,0.00767951,0.28936,0.783839,0.27378,0,0,0,0,0,0,0,17.6339,31.1727,33.3312
380,0.99264,0.993243,0.426085,0.00769778,0.290172,0.785704,0.272963,0,0,0,0,0,0,0,17.6339,31.1727,33.3312
385,0.992633,0.993243,0.427057,0.00771605,0.290955,0.787569,0.272148,0,0,0,0,0,0,0,17.6339,31.1727,33.3312
