timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster
170,0.991316,0.985,0.408164,0.0103613,0.325194,0.71457,0.235108,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
175,0.991316,0.985,0.408943,0.0103875,0.323436,0.71638,0.236847,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
180,0.991316,0.985,0.409808,0.0104138,0.322857,0.71819,0.237399,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
185,0.991316,0.985,0.41072,0.01044,0.322924,0.72,0.237304,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
190,0.991316,0.985,0.411659,0.0104662,0.323363,0.72181,0.23684,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
195,0.991316,0.985,0.412613,0.0104925,0.324024,0.72362,0.236154,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
200,0.991316,0.985,0.413578,0.0105187,0.324822,0.72543,0.235332,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
205,0.991329,0.985,0.414549,0.010545,0.325729,0.72724,0.234424,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
210,0.991316,0.985,0.415524,0.0105712,0.326649,0.72905,0.23346,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
215,0.991316,0.985,0.416501,0.0105975,0.327628,0.73086,0.232459,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
220,0.991316,0.985,0.417481,0.0106237,0.32863,0.73267,0.231435,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
225,0.991315,0.985,0.418461,0.01065,0.329647,0.73448,0.230395,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
230,0.991316,0.985,0.419442,0.0106762,0.330676,0.73629,0.229345,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
235,0.991321,0.985,0.420424,0.0107025,0.331719,0.7381,0.228289,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
240,0.99132,0.985,0.421405,0.0107287,0.332753,0.73991,0.227231,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
245,0.991316,0.985,0.422387,0.0107549,0.333786,0.74172,0.226172,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
250,0.991315,0.985,0.423369,0.0107812,0.334821,0.74353,0.225113,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
255,0.991316,0.985,0.42435,0.0108074,0.335857,0.74534,0.224056,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
260,0.991316,0.985,0.425332,0.0108337,0.336889,0.74715,0.223003,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
265,0.991316,0.985,0.426313,0.0108599,0.337917,0.74896,0.221952,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
270,0.991329,0.985,0.427294,0.0108862,0.338966,0.75077,0.220906,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
275,0.991316,0.985,0.428274,0.0109124,0.339964,0.75258,0.219864,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
280,0.991316,0.985,0.429255,0.0109387,0.340978,0.75439,0.218827,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
285,0.991316,0.985,0.430234,0.0109649,0.341989,0.7562,0.217795,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
290,0.991316,0.985,0.431214,0.0109911,0.342995,0.75801,0.216768,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
295,0.991316,0.985,0.432193,0.0110174,0.343996,0.75982,0.215746,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
300,0.991315,0.985,0.433172,0.0110436,0.344991,0.76163,0.214729,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
305,0.991322,0.985,0.43415,0.0110699,0.345994,0.76344,0.213718,0,0,0,0,0,0,0,28.3045,33.0088,49.8911
310,0.831583,0.683673,0.30968,0.00974477,0.277082,0.76399,0.214338,59,0,59,0,59,0,0,28.3045,33.0088,49.8911
315,0.99006,0.984694,0.431914,0.010541,0.310365,0.765199,0.216237,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
320,0.990066,0.984694,0.432889,0.0105659,0.311386,0.767005,0.215195,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
325,0.99006,0.984694,0.433875,0.0105908,0.312543,0.768811,0.213994,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
330,0.990061,0.984694,0.434857,0.0106156,0.313663,0.770617,0.212843,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
335,0.990061,0.984694,0.435837,0.0106405,0.314748,0.772423,0.211724,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
340,0.99006,0.984694,0.436815,0.0106654,0.315805,0.77423,0.210636,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
345,0.990063,0.984694,0.437792,0.0106903,0.316841,0.776036,0.209574,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
350,0.990069,0.984694,0.438766,0.0107152,0.317861,0.777842,0.208535,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
355,0.99006,0.984694,0.439739,0.01074,0.318834,0.779648,0.207518,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
360,0.990066,0.984694,0.440711,0.0107649,0.319814,0.781454,0.20652,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
365,0.990062,0.984694,0.441682,0.0107898,0.320761,0.78326,0.205539,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
370,0.990061,0.984694,0.442651,0.0108147,0.3217,0.785066,0.204573,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
375,0.990094,0.984694,0.44362,0.0108396,0.322677,0.786872,0.203621,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
380,0.990066,0.984694,0.444588,0.0108644,0.323549,0.788679,0.202681,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
385,0.990061,0.984694,0.445555,0.0108893,0.324444,0.790485,0.201752,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
390,0.990061,0.984694,0.446521,0.0109142,0.325339,0.792291,0.200833,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
395,0.990061,0.984694,0.447487,0.0109391,0.326224,0.794097,0.199922,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
400,0.990061,0.984694,0.448452,0.010964,0.327102,0.795903,0.19902,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
405,0.990061,0.984694,0.449417,0.0109889,0.327972,0.797709,0.198125,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
410,0.990071,0.984694,0.450381,0.0110137,0.328855,0.799515,0.197236,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
415,0.990061,0.984694,0.451344,0.0110386,0.329696,0.80132,0.196354,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
420,0.990064,0.984694,0.452297,0.0110632,0.330555,0.803105,0.195477,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
425,0.990061,0.984694,0.45324,0.0110876,0.331359,0.804876,0.194644,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
430,0.990061,0.984694,0.454177,0.0111119,0.332126,0.806641,0.193856,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
435,0.990061,0.984694,0.455114,0.0111362,0.332889,0.808407,0.19307,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
440,0.990061,0.984694,0.45605,0.0111605,0.333649,0.810172,0.192288,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
445,0.990061,0.984694,0.456987,0.0111849,0.334407,0.811937,0.191509,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
450,0.990071,0.984694,0.457923,0.0112092,0.33518,0.813703,0.190733,0,0,0,0,0,0,0,28.3045,33.0088,49.8941
