timestamp,qi,sr,tii,arf,meanRho,netLearning,pThreat,totalOrphans,actionsReallocate,actionsRecluster,actionsDoNothing,cycleS1,cycleS2,anomalies,qDoNothing,qReallocate,qRecluster,clustersHealthy,clustersDegraded,clustersCritical,actionsReinforce,actionsDisband,actionsClusterDoNothing,cycleS1Cluster,cycleS2Cluster,qClusterDoNothing,qReinforce,qDisband
170,0.987363,0.968,0.377122,0.00675593,0.355195,0.703743,0.231797,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
175,0.987362,0.968,0.3778,0.00677359,0.350282,0.705583,0.236837,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
180,0.987362,0.968,0.378604,0.00679126,0.347895,0.707423,0.23927,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
185,0.987363,0.968,0.379468,0.00680892,0.346749,0.709263,0.240433,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
190,0.987362,0.968,0.380364,0.00682659,0.346261,0.711103,0.240919,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
195,0.987363,0.968,0.38128,0.00684425,0.346173,0.712943,0.241002,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
200,0.987362,0.968,0.382209,0.00686191,0.346349,0.714783,0.240815,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
205,0.987376,0.968,0.383148,0.00687958,0.346743,0.716623,0.240433,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
210,0.987362,0.968,0.384093,0.00689724,0.347238,0.718463,0.239901,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
215,0.987363,0.968,0.385044,0.00691491,0.347874,0.720303,0.239252,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
220,0.987362,0.968,0.386,0.00693257,0.348598,0.722143,0.238512,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
225,0.987362,0.968,0.386959,0.00695023,0.349397,0.723983,0.237699,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
230,0.987362,0.968,0.387921,0.0069679,0.350251,0.725823,0.236828,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
235,0.98737,0.968,0.388885,0.00698556,0.351165,0.727663,0.235913,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
240,0.987362,0.968,0.38985,0.00700323,0.352084,0.729503,0.234962,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
245,0.987362,0.968,0.390817,0.00702089,0.353046,0.731343,0.233984,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
250,0.987362,0.968,0.391785,0.00703855,0.354028,0.733183,0.232985,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
255,0.987362,0.968,0.392754,0.00705622,0.355025,0.735023,0.231971,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
260,0.987362,0.968,0.393723,0.00707388,0.356036,0.736863,0.230944,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
265,0.987363,0.968,0.394693,0.00709155,0.357055,0.738703,0.229908,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
270,0.987376,0.968,0.395663,0.00710921,0.358104,0.740543,0.228866,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
275,0.987362,0.968,0.396633,0.00712687,0.359109,0.742383,0.22782,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
280,0.987363,0.968,0.397604,0.00714454,0.360142,0.744223,0.226771,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
285,0.987363,0.968,0.398574,0.0071622,0.361177,0.746063,0.225721,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
290,0.987363,0.968,0.399544,0.00717987,0.36221,0.747903,0.224669,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
295,0.987362,0.968,0.400515,0.00719753,0.363242,0.749743,0.223618,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
300,0.987362,0.968,0.401485,0.00721519,0.364277,0.751583,0.222568,0,0,0,0,0,0,0,24.4273,33.0899,62.5892,24,0,0,0,0,0,0,0,27.0867,30.8271,16.5702
